"search_key","type","number","congress","effective_date","year","month","bioguide_id","issue"
"[""china"", ""hong kong"", ""taiwan""]","HR","8041","117","13/6/2022","2022","06","M001199","Foreign Affairs"
"[""china""]","HR","8052","117","14/6/2022","2022","06","C001103","National Security"
"[""china""]","HR","8083","117","15/6/2022","2022","06","M001202","Armed Forces"
"[""china""]","HR","8088","117","15/6/2022","2022","06","P000608","Energy"
"[""china""]","HR","8104","117","16/6/2022","2022","06","G000579","Armed Forces"
"[""china"", ""xinjiang""]","HR","8124","117","16/6/2022","2022","06","R000577","Government Operations and Politics"
"[""china""]","HR","8152","117","21/6/2022","2022","06","P000034","Civil Rights and Liberties, Minority Issues"
"[""china"", ""taiwan""]","HR","8153","117","21/6/2022","2022","06","B001287","Foreign Affairs"
"[""china""]","HR","8215","117","23/6/2022","2022","06","S001208","Civil Rights and Liberties, Minority Issues"
"[""china""]","HR","8216","117","23/6/2022","2022","06","S001208","Education"
"[""china""]","HR","8236","117","24/6/2022","2022","06","M001143","Armed Forces"
"[""china""]","HR","8237","117","24/6/2022","2022","06","R000577","Government Operations and Politics"
"[""china""]","HR","8239","117","27/6/2022","2022","06","B000490","Agriculture and Food"
"[""china""]","HR","8256","117","30/6/2022","2022","06","C001090","Government Operations and Politics"
"[""china""]","HR","8267","117","1/7/2022","2022","07","F000246","Armed Forces"
"[""china""]","HR","8272","117","1/7/2022","2022","07","S001208","Armed Forces"
"[""china""]","HR","8274","117","1/7/2022","2022","07","S001196","International Trade"
"[""china"", ""hong kong"", ""tibet"", ""taiwan""]","HR","8282","117","1/7/2022","2022","07","L000551","Foreign Affairs"
"[""china""]","HR","8293","117","5/7/2022","2022","07","T000486","Alliance and Collective Security"
"[""china""]","HR","8294","117","5/7/2022","2022","07","P000523","Transportation and Public Works"
"[""china""]","HR","8295","117","5/7/2022","2022","07","D000216","Government Operations and Politics"
"[""china""]","HR","8315","117","7/7/2022","2022","07","S001208","National Security"
"[""china""]","HR","8329","117","12/7/2022","2022","07","B001298","Armed Forces"
"[""china""]","HR","8349","117","13/7/2022","2022","07","B001270","Immigration"
"[""china"", ""tibet""]","HR","8365","117","13/7/2022","2022","07","M000312","Foreign Affairs"
"[""china"", ""hong kong""]","HR","8367","117","13/7/2022","2022","07","S001150","National Security"
"[""china""]","HR","8431","117","19/7/2022","2022","07","S001135","Foreign Affairs"
"[""china""]","HR","8445","117","20/7/2022","2022","07","M000087","Education"
"[""china""]","HR","8447","117","20/7/2022","2022","07","M001210","International Trade"
"[""china""]","HR","8480","117","21/7/2022","2022","07","T000478","National Security"
"[""china""]","HR","8488","117","26/7/2022","2022","07","M001159","International Trade"
"[""china""]","HR","8503","117","26/7/2022","2022","07","M001135","Foreign Affairs"
"[""china""]","HR","8520","117","26/7/2022","2022","07","W000826","International Trade"
"[""china"", ""taiwan""]","HR","8544","117","27/7/2022","2022","07","S001150","Foreign Affairs"
"[""china""]","HR","8547","117","27/7/2022","2022","07","W000804","Foreign Affairs"
"[""china""]","HR","8554","117","28/7/2022","2022","07","B000740","International Trade"
"[""china""]","HR","8614","117","29/7/2022","2022","07","H001085","International Trade"
"[""china"", ""taiwan""]","HR","8631","117","29/7/2022","2022","07","S001135","Foreign Affairs"
"[""china""]","HR","8636","117","2/8/2022","2022","08","B001299","Armed Forces"
"[""china""]","HR","8682","117","9/8/2022","2022","08","W000806","Government Operations and Politics"
"[""china""]","HR","8683","117","9/8/2022","2022","08","B001282","Foreign Affairs"
"[""china""]","HR","8708","117","12/8/2022","2022","08","M001203","Foreign Affairs"
"[""china""]","HR","8711","117","12/8/2022","2022","08","S001165","Foreign Affairs"
"[""china""]","HR","8723","117","16/8/2022","2022","08","L000591","Energy"
"[""china""]","HR","8726","117","16/8/2022","2022","08","S001192","Foreign Affairs"
"[""hong kong"", ""china""]","HR","8739","117","23/8/2022","2022","08","C001114","Commerce"
"[""china""]","HR","8757","117","30/8/2022","2022","08","K000389","Alliance and Collective Security"
"[""china""]","HR","8766","117","2/9/2022","2022","09","C000266","Energy"
"[""china""]","HR","8772","117","6/9/2022","2022","09","J000301","Foreign Affairs"
"[""china""]","HR","8780","117","9/9/2022","2022","09","B001287","Foreign Affairs"
"[""china""]","HR","8782","117","9/9/2022","2022","09","H001086","National Security"
"[""china""]","HR","8784","117","9/9/2022","2022","09","J000295","Government Operations and Politics"
"[""china""]","HR","8788","117","9/9/2022","2022","09","M001137","Government Operations and Politics"
"[""china""]","HR","8808","117","13/9/2022","2022","09","D000032","National Security"
"[""china"", ""taiwan""]","HR","8833","117","15/9/2022","2022","09","W000187","Government Operations and Politics"
"[""china"", ""taiwan""]","HR","8842","117","15/9/2022","2022","09","C000266","Foreign Affairs"
"[""china""]","HR","8895","117","19/9/2022","2022","09","S001208","International Trade"
"[""china""]","HR","8911","117","20/9/2022","2022","09","C000059","National Security"
"[""china"", ""hong kong""]","HR","8939","117","21/9/2022","2022","09","L000560","Foreign Affairs"
"[""china""]","HR","8981","117","22/9/2022","2022","09","W000821","National Security"
"[""china""]","HR","8989","117","26/9/2022","2022","09","P000034","International Trade"
"[""china""]","HR","8996","117","28/9/2022","2022","09","B001301","Government Operations and Politics"
"[""china""]","HR","9008","117","28/9/2022","2022","09","K000382","International Trade"
"[""china"", ""tibet"", ""taiwan""]","HR","9010","117","28/9/2022","2022","09","M001157","Foreign Affairs"
"[""china""]","HR","9039","117","29/9/2022","2022","09","B001305","International Trade"
"[""china""]","HR","9051","117","29/9/2022","2022","09","G000579","International Trade"
"[""china""]","HR","9096","117","30/9/2022","2022","09","C000266","Foreign Affairs"
"[""china""]","HR","9098","117","30/9/2022","2022","09","C000537","International Trade"
"[""china""]","HR","9162","117","7/10/2022","2022","10","W000815","Crime and Law Enforcement"
"[""china""]","HR","9182","117","14/10/2022","2022","10","L000592","Commerce"
"[""china""]","HR","9199","117","18/10/2022","2022","10","P000048","Foreign Affairs"
"[""china""]","HR","9211","117","21/10/2022","2022","10","E000297","Energy"
"[""china""]","HR","9236","117","25/10/2022","2022","10","S001196","Foreign Affairs"
"[""china""]","HR","9241","117","28/10/2022","2022","10","B001299","International Trade"
"[""china""]","HR","9376","117","1/12/2022","2022","12","L000491","Government Operations and Politics"
"[""china""]","HR","9385","117","1/12/2022","2022","12","G000579","Foreign Affairs"
"[""china""]","HR","9460","117","7/12/2022","2022","12","S001150","Foreign Affairs"
"[""china""]","HR","9464","117","8/12/2022","2022","12","P000034","National Security"
"[""china"", ""hong kong""]","HR","9508","117","13/12/2022","2022","12","G000579","Foreign Affairs"
"[""china""]","HR","9511","117","13/12/2022","2022","12","K000375","Foreign Affairs"
"[""china""]","HR","9512","117","13/12/2022","2022","12","K000389","Government Operations and Politics"
"[""china""]","HR","9513","117","13/12/2022","2022","12","K000381","Government Operations and Politics"
"[""china""]","HR","9521","117","13/12/2022","2022","12","S001192","National Security"
"[""china""]","HR","9554","117","14/12/2022","2022","12","L000578","Foreign Affairs"
"[""china"", ""hong kong""]","HR","9561","117","14/12/2022","2022","12","S000522","Foreign Affairs"
"[""china""]","HR","9593","117","15/12/2022","2022","12","P000613","Congressional political operations"
"[""china"", ""xinjiang""]","HR","9596","117","15/12/2022","2022","12","P000048","Human Rights"
"[""china"", ""taiwan""]","HR","9598","117","15/12/2022","2022","12","S000522","Foreign Affairs"
"[""china"", ""taiwan""]","HR","9700","117","30/12/2022","2022","12","C000266","Foreign Affairs"
"[""china""]","HRES","54","117","21/1/2021","2021","01","B001292","Foreign Affairs"
"[""china""]","HRES","57","117","21/1/2021","2021","01","G000596","Government Operations and Politics"
"[""china""]","HRES","59","117","21/1/2021","2021","01","M001180","Foreign Affairs"
"[""china""]","HRES","90","117","2/2/2021","2021","02","S001196","Foreign Affairs"
"[""china""]","HRES","113","117","11/2/2021","2021","02","A000375","Foreign Affairs"
"[""china""]","HRES","120","117","11/2/2021","2021","02","M001188","Art, Culture, Religion"
"[""china""]","HRES","123","117","15/2/2021","2021","02","C000059","Health"
"[""china""]","HRES","124","117","15/2/2021","2021","02","K000375","Foreign Affairs"
"[""china""]","HRES","125","117","15/2/2021","2021","02","P000048","Government Operations and Politics"
"[""china"", ""hong kong"", ""xinjiang""]","HRES","129","117","15/2/2021","2021","02","W000823","Human Rights"
"[""china"", ""hong kong"", ""taiwan""]","HRES","130","117","18/2/2021","2021","02","M001137","Foreign Affairs"
"[""china""]","HRES","151","117","23/2/2021","2021","02","M001188","Civil Rights and Liberties, Minority Issues"
"[""china""]","HRES","157","117","24/2/2021","2021","02","G000579","Foreign Affairs"
"[""china"", ""hong kong"", ""xinjiang""]","HRES","160","117","24/2/2021","2021","02","P000605","Human Rights"
"[""china"", ""hong kong"", ""xinjiang""]","HRES","162","117","24/2/2021","2021","02","W000823","Human Rights"
"[""china""]","HRES","197","117","8/3/2021","2021","03","V000133","Health"
"[""china""]","HRES","205","117","9/3/2021","2021","03","M000871","Armed Forces"
"[""china"", ""hong kong""]","HRES","219","117","11/3/2021","2021","03","B001257","Foreign Affairs"
"[""china""]","HRES","224","117","11/3/2021","2021","03","M001199","Foreign Affairs"
"[""china""]","HRES","243","117","17/3/2021","2021","03","M001165","Congressional political operations"
"[""china""]","HRES","275","117","26/3/2021","2021","03","C001080","Civil Rights and Liberties, Minority Issues"
"[""china""]","HRES","280","117","26/3/2021","2021","03","J000304","International Trade"
"[""china""]","HRES","289","117","1/4/2021","2021","04","N000188","International Trade"
"[""china"", ""xinjiang""]","HRES","317","117","14/4/2021","2021","04","M001157","Human Rights"
"[""china""]","HRES","342","117","22/4/2021","2021","04","C001087","Congressional political operations"
"[""china""]","HRES","361","117","30/4/2021","2021","04","C001069","Foreign Affairs"
"[""china"", ""hong kong"", ""xinjiang"", ""taiwan""]","HRES","371","117","7/5/2021","2021","05","B001297","Foreign Affairs"
"[""china""]","HRES","417","117","20/5/2021","2021","05","B001302","National Security"
"[""china""]","HRES","448","117","28/5/2021","2021","05","C001080","Art, Culture, Religion"
"[""china"", ""hong kong"", ""xinjiang"", ""tibet""]","HRES","456","117","4/6/2021","2021","06","B001287","Human Rights"
"[""china""]","HRES","462","117","4/6/2021","2021","06","N000189","Foreign Affairs"
"[""china"", ""xinjiang""]","HRES","466","117","8/6/2021","2021","06","M001203","Human Rights"
"[""china""]","HRES","476","117","15/6/2021","2021","06","L000551","Armed Forces"
"[""china"", ""hong kong"", ""xinjiang"", ""tibet""]","HRES","500","117","25/6/2021","2021","06","G000579","Human Rights"
"[""china"", ""hong kong"", ""taiwan""]","HRES","510","117","29/6/2021","2021","06","T000486","Immigration"
"[""china""]","HRES","524","117","9/7/2021","2021","07","G000565","Alliance and Collective Security"
"[""china""]","HRES","548","117","21/7/2021","2021","07","S000168","Crime and Law Enforcement"
"[""china"", ""xinjiang""]","HRES","585","117","10/8/2021","2021","08","S001175","Human Rights"
"[""china""]","HRES","586","117","13/8/2021","2021","08","A000148","Health"
"[""china""]","HRES","610","117","31/8/2021","2021","08","H001077","Armed Forces"
"[""china""]","HRES","611","117","31/8/2021","2021","08","H001077","Armed Forces"
"[""china""]","HRES","612","117","31/8/2021","2021","08","H001077","Congressional political operations"
"[""china""]","HRES","679","117","24/9/2021","2021","09","B000825","Armed Forces"
"[""china""]","HRES","680","117","24/9/2021","2021","09","B000825","Foreign Affairs"
"[""china""]","HRES","690","117","29/9/2021","2021","09","C001103","Commerce"
"[""china"", ""hong kong"", ""xinjiang"", ""tibet""]","HRES","693","117","29/9/2021","2021","09","M000312","Human Rights"
"[""china""]","HRES","755","117","28/10/2021","2021","10","S001190","Environmental Protection"
"[""china""]","HRES","805","117","18/11/2021","2021","11","B001299","Government Operations and Politics"
"[""tibet"", ""hong kong"", ""china"", ""taiwan"", ""xinjiang""]","HRES","812","117","18/11/2021","2021","11","L000559","Foreign Affairs"
"[""china""]","HRES","827","117","1/12/2021","2021","12","G000582","Science, Technology, Communications"
"[""china""]","HRES","831","117","2/12/2021","2021","12","C001078","Alliance and Collective Security"
"[""china"", ""hong kong""]","HRES","837","117","3/12/2021","2021","12","W000825","Human Rights"
"[""china""]","HRES","855","117","14/12/2021","2021","12","S001212","Labor and Employment"
"[""china""]","HRES","883","117","20/1/2022","2022","01","B001305","Civil Rights and Liberties, Minority Issues"
"[""china""]","HRES","890","117","28/1/2022","2022","01","M001188","Art, Culture, Religion"
"[""china"", ""hong kong"", ""xinjiang"", ""taiwan""]","HRES","897","117","1/2/2022","2022","02","M000194","Foreign Affairs"
"[""china"", ""hong kong"", ""xinjiang"", ""taiwan""]","HRES","929","117","15/2/2022","2022","02","S001135","Foreign Affairs"
"[""china"", ""taiwan""]","HRES","937","117","22/2/2022","2022","02","C001104","Government Operations and Politics"
"[""china""]","HRES","981","117","15/3/2022","2022","03","C001080","Civil Rights and Liberties, Minority Issues"
"[""china""]","HRES","1083","117","3/5/2022","2022","05","C001080","Government Operations and Politics"
"[""china""]","HRES","1091","117","6/5/2022","2022","05","H001053","Immigration"
"[""china"", ""hong kong""]","HRES","1095","117","6/5/2022","2022","05","S001150","Human Rights"
"[""china"", ""taiwan""]","HRES","1106","117","11/5/2022","2022","05","C001091","Foreign Affairs"
"[""china"", ""taiwan""]","HRES","1142","117","27/5/2022","2022","05","B001298","Foreign Affairs"
"[""china""]","HRES","1169","117","9/6/2022","2022","06","S001172","Foreign Affairs"
"[""china""]","HRES","1172","117","13/6/2022","2022","06","R000577","Crime and Law Enforcement"
"[""china"", ""hong kong"", ""taiwan""]","HRES","1181","117","15/6/2022","2022","06","T000486","Immigration"
"[""china""]","HRES","1185","117","16/6/2022","2022","06","M000312","National Security"
"[""china""]","HRES","1200","117","23/6/2022","2022","06","C001080","Civil Rights and Liberties, Minority Issues"
