"full_name","congress","importance_intl","importance_dom","importance_prof","pred","intl_percentage","dom_percentage","prof_percentage","decision","party","chamber","committee_el","gender","age","seniority","ideology","district","state_code","bioguide_id"
"Rep. Brown, Anthony G. [D-MD-4]","116",13.776,26.5099,30.3189,0.144232756667213,0.195113384160634,0.375467211292102,0.429415155562417,"prof","Democratic","house of representatives","Committee on Armed Services","Male",63,2,0.284371242763605,"4","MD","B001304"
"Rep. Brown, Anthony G. [D-MD-4]","117",13.9828,25.9285,28.3398,0.145890536723094,0.204871987973873,0.379896969146421,0.415226647365475,"prof","Democratic","house of representatives","Committee on Armed Services","Male",63,4,0.166740286978621,"4","MD","B001304"
"Rep. Brown, Shontel M. [D-OH-11]","117",19.2229,25.7954,31.769,0.180180284684422,0.250339248366268,0.335932718128235,0.413726731208506,"prof","Democratic","house of representatives",NA,"Female",49,0,0.194772404582961,"11","OH","B001313"
"Rep. Brownley, Julia [D-CA-26]","115",11.5684,34.6485,28.5773,0.109651640507777,0.154671194689378,0.463255496801192,0.38208266761149,"dom","Democratic","house of representatives","Committee on Transportation and Infrastructure","Female",72,4,0.330953054281565,"26","CA","B001285"
"Rep. Brownley, Julia [D-CA-26]","116",10.6657,35.943,29.7046,0.117477344500631,0.139761824266774,0.470991988300875,0.389244877046495,"dom","Democratic","house of representatives","Committee on Transportation and Infrastructure","Female",72,6,0.264015127663746,"26","CA","B001285"
"Rep. Brownley, Julia [D-CA-26]","117",10.8155,28.0979,26.2141,0.170937293371616,0.166067836688317,0.431432432017443,0.402507408601655,"dom","Democratic","house of representatives","Select Committee on the Climate Crisis","Female",72,8,0.175271437182127,"26","CA","B001285"
"Rep. Buchanan, Vern [R-FL-16]","116",10.9666,33.5164,28.6043,0.140767085577565,0.150047956348093,0.458580355273762,0.391371688378145,"dom","Republican","house of representatives","Committee on Ways and Means","Male",73,12,0.558644981264433,"16","FL","B001260"
"Rep. Buchanan, Vern [R-FL-16]","117",12.6761,29.1065,28.2084,0.14790062130542,0.181111204774349,0.415862393146518,0.403030688362882,"dom","Republican","house of representatives","Committee on Ways and Means","Male",73,14,0.517685669895245,"16","FL","B001260"
"Rep. Buchanan, Vern [R-FL-16]","118",11.8144,32.2551,30.4292,0.139712220653943,0.158587446323846,0.432967729205063,0.408458247704292,"dom","Republican","house of representatives","Committee on Ways and Means","Male",73,16,0.654916898603388,"16","FL","B001260"
"Rep. Buck, Ken [R-CO-4]","115",9.2626,35.2267,21.9795,0.187138900173884,0.139350711677652,0.529966285390185,0.330669462928221,"dom","Republican","house of representatives","Committee on the Judiciary","Male",65,2,0.735421402233887,"4","CO","B001297"
"Rep. Buck, Ken [R-CO-4]","116",10.0131,34.8882,28.4165,0.187516913427658,0.136570642174306,0.47584702822359,0.387578237843043,"dom","Republican","house of representatives","Committee on Foreign Affairs","Male",65,4,0.688515108001131,"4","CO","B001297"
"Rep. Buck, Ken [R-CO-4]","117",12.6074,31.2135,31.0393,0.151230264052293,0.168412812699956,0.416957765218053,0.414630757907083,"dom","Republican","house of representatives","Committee on Foreign Affairs","Male",65,6,0.646894444515894,"4","CO","B001297"
"Rep. Buck, Ken [R-CO-4]","118",11.0669,33.0217,26.3647,0.173866360561697,0.157082249275757,0.468706043328238,0.374217384947958,"dom","Republican","house of representatives",NA,"Male",65,8,NA,"4","CO","B001297"
"Rep. Bucshon, Larry [R-IN-8]","115",14.7187,27.4559,31.7067,0.165990381082783,0.199221451765066,0.371622783093376,0.429158472193836,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",62,6,0.780494918570309,"8","IN","B001275"
"Rep. Bucshon, Larry [R-IN-8]","116",14.6219,30.0884,32.5626,0.167916681115095,0.189224165263631,0.389378423742347,0.421397410994022,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",62,8,0.698900462330155,"8","IN","B001275"
"Rep. Bucshon, Larry [R-IN-8]","118",13.1727,31.3755,33.4206,0.165902170435142,0.168947698511333,0.402409416037892,0.428639037772656,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",62,12,0.668059510891362,"8","IN","B001275"
"Rep. Budzinski, Nikki [D-IL-13]","118",16.3133,28.7265,32.2849,0.149811654224147,0.210970578726156,0.371503394762367,0.417522146783059,"prof","Democratic","house of representatives","Committee on Agriculture","Female",47,0,0.323838585137727,"13","IL","B001315"
"Rep. Burchett, Tim [R-TN-2]","116",11.0236,28.78,27.7542,0.13147970277124,0.163174075932579,0.426008736287566,0.41082458890453,"dom","Republican","house of representatives","Committee on the Budget","Male",60,0,0.695062440050154,"2","TN","B001309"
"Rep. Burchett, Tim [R-TN-2]","118",18.502,30.017,33.7842,0.110842534027222,0.224802104406252,0.36471109977097,0.410483150777306,"prof","Republican","house of representatives","Committee on Transportation and Infrastructure","Male",60,4,0.666389658354965,"2","TN","B001309"
"Rep. Burgess, Michael C. [R-TX-26]","115",16.4964,28.7384,31.7327,0.188838093597904,0.214330260162771,0.373385026348886,0.412288611252586,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",74,14,0.742218419409009,"26","TX","B001248"
"Rep. Burgess, Michael C. [R-TX-26]","116",13.4852,30.9533,30.4987,0.153637600033036,0.179954548305436,0.413059288706335,0.406992835286315,"dom","Republican","house of representatives","Committee on Energy and Commerce","Male",74,16,0.676108541209933,"26","TX","B001248"
"Rep. Burgess, Michael C. [R-TX-26]","118",11.3155,32.3774,25.9117,0.169612313683255,0.162568044973974,0.465161116993536,0.372269401347898,"dom","Republican","house of representatives","Committee on Rules","Male",74,20,0.62887594430521,"26","TX","B001248"
"Rep. Burlison, Eric [R-MO-7]","118",14.6087,24.1643,29.9286,0.105695672218536,0.212638332743832,0.351725784219114,0.435628605239141,"prof","Republican","house of representatives","Committee on Transportation and Infrastructure","Male",48,0,0.728776206409821,"7","MO","B001316"
"Rep. Bush, Cori [D-MO-1]","117",19.5451,25.8548,32.4572,0.182484070986619,0.251037152537845,0.332078903225641,0.416880091038231,"prof","Democratic","house of representatives","Committee on Oversight and Accountability","Female",48,0,0.102091053415701,"1","MO","B001224"
"Rep. Bush, Cori [D-MO-1]","118",15.4795,26.5011,31.8304,0.114129014873294,0.20971976848791,0.359042899103649,0.431245461344201,"prof","Democratic","house of representatives","Committee on Oversight and Accountability","Female",48,2,0.138298184232242,"1","MO","B001224"
"Rep. Bustos, Cheri [D-IL-17]","115",11.2105,34.0138,28.7328,0.167200209935111,0.151580914366688,0.459911949073248,0.388505784426668,"dom","Democratic","house of representatives","Committee on Agriculture","Female",63,4,0.419338718772795,"17","IL","B001286"
"Rep. Bustos, Cheri [D-IL-17]","116",10.133,31.9297,28.4179,0.161546284241508,0.143770058711191,0.453028209180966,0.403201732107842,"dom","Democratic","house of representatives","Committee on Agriculture","Female",63,6,0.368946623219588,"17","IL","B001286"
"Rep. Bustos, Cheri [D-IL-17]","117",17.1202,29.6172,34.6011,0.173325130629925,0.210480891582707,0.364122770889554,0.425396337527739,"prof","Democratic","house of representatives","Committee on Agriculture","Female",63,8,0.277628079810383,"17","IL","B001286"
"Rep. Butterfield, G. K. [D-NC-1]","116",18.9863,28.9128,33.0411,0.11004253459088,0.234573102478632,0.357213632848117,0.408218206617758,"prof","Democratic","house of representatives","Committee on House Administration","Male",77,15,0.279505772159794,"1","NC","B001251"
"Rep. Butterfield, G. K. [D-NC-1]","117",17.1395,29.9041,34.0802,0.170618025574008,0.211275592026517,0.368622563757413,0.420100611533716,"prof","Democratic","house of representatives","Joint Committee on the Library","Male",77,17,NA,"1","NC","B001251"
"Rep. Byrne, Bradley [R-AL-1]","115",16.6338,25.5038,28.7051,0.179788219855082,0.234800726120871,0.36000858245509,0.40519774936408,"prof","Republican","house of representatives","Committee on Armed Services","Male",69,3,0.869060737872166,"1","AL","B001289"
"Rep. Byrne, Bradley [R-AL-1]","116",13.7195,27.617,27.6723,0.149543907787768,0.198808266204116,0.400195917326366,0.400997265562168,"prof","Republican","house of representatives","Committee on Armed Services","Male",69,5,0.748753031289735,"1","AL","B001289"
"Rep. Calvert, Ken [R-CA-41]","115",10.5338,32.9216,24.6626,0.171091597077523,0.154641157878202,0.483304633010216,0.362058613253237,"dom","Republican","house of representatives","Committee on Appropriations","Male",71,24,0.754895370902101,"42","CA","C000059"
"Rep. Calvert, Ken [R-CA-41]","116",10.3586,32.0329,25.7761,0.1797828015015,0.151958267441622,0.469915238075678,0.378129428436467,"dom","Republican","house of representatives","Committee on Appropriations","Male",71,26,0.670249389502892,"42","CA","C000059"
"Rep. Calvert, Ken [R-CA-41]","117",12.7882,28.0717,27.4803,0.14907554611827,0.187126955488537,0.410767094382914,0.402113266520046,"dom","Republican","house of representatives","Committee on Appropriations","Male",71,28,0.610789823094445,"42","CA","C000059"
"Rep. Calvert, Ken [R-CA-41]","118",15.4202,28.9343,31.526,0.15940976579736,0.203217168069752,0.381314542358764,0.415469607434858,"prof","Republican","house of representatives","Committee on Appropriations","Male",71,30,0.593825504779229,"41","CA","C000059"
"Rep. Cammack, Kat [R-FL-3]","117",12.9532,31.9471,30.7289,0.119831271903104,0.17127405673787,0.422421441652287,0.406313757379824,"dom","Republican","house of representatives","Committee on Agriculture","Female",36,0,0.732825248438792,"3","FL","C001039"
"Rep. Cammack, Kat [R-FL-3]","118",11.9106,31.7744,29.0858,0.137638685207778,0.1636734665833,0.436638473007606,0.399692182958754,"dom","Republican","house of representatives","Committee on Agriculture","Female",36,2,0.746512762958137,"3","FL","C001039"
"Rep. Caraveo, Yadira [D-CO-8]","118",14.4855,26.7514,30.8928,0.133965832691359,0.200826291600524,0.370880153058041,0.42829632813204,"prof","Democratic","house of representatives","Committee on Agriculture","Female",44,0,0.45823689260838,"8","CO","C001134"
"Rep. Carbajal, Salud O. [D-CA-24]","116",10.3458,32.8836,26.9033,0.174827885079436,0.147517702181297,0.468877526285921,0.383606197403205,"dom","Democratic","house of representatives","Committee on Transportation and Infrastructure","Male",60,2,0.316600924075899,"24","CA","C001112"
"Rep. Carbajal, Salud O. [D-CA-24]","117",10.806,29.1566,27.1664,0.173269228247421,0.160975326352671,0.434341402955236,0.404693698484842,"dom","Democratic","house of representatives","Committee on Agriculture","Male",60,4,0.209308555849994,"24","CA","C001112"
"Rep. Carbajal, Salud O. [D-CA-24]","118",11.3253,33.5296,26.5952,0.165810598628701,0.158505095121531,0.469269020457462,0.37221748702252,"dom","Democratic","house of representatives","Committee on Transportation and Infrastructure","Male",60,6,0.295770908492364,"24","CA","C001112"
"Rep. Carey, Mike [R-OH-15]","117",12.8589,31.2184,29.9832,0.116092135766075,0.173628139346476,0.421528490413179,0.404850121523089,"dom","Republican","house of representatives",NA,"Male",53,0,0.491434246988113,"15","OH","C001126"
"Rep. Carl, Jerry L. [R-AL-1]","117",12.637,24.8639,27.3899,0.123711228509347,0.194743152320983,0.383166437049434,0.422093492740089,"prof","Republican","house of representatives","Committee on Armed Services","Male",66,0,0.633373484358532,"1","AL","C001054"
"Rep. Carl, Jerry L. [R-AL-1]","118",12.8238,26.8372,27.1269,0.167964265305251,0.1920081212437,0.401827878744322,0.406165497291421,"prof","Republican","house of representatives","Committee on Natural Resources","Male",66,2,0.69224435153212,"1","AL","C001054"
"Rep. Carson, André [D-IN-7]","116",9.2042,34.3384,25.8293,0.174025418448501,0.132679081876091,0.494990046402074,0.372330871721836,"dom","Democratic","house of representatives","Permanent Select Committee on Intelligence","Male",50,11,0.118721473300026,"7","IN","C001072"
"Rep. Carson, André [D-IN-7]","117",11.999,28.995,26.4624,0.144349150391467,0.177877858883664,0.42983319596065,0.392288945155686,"dom","Democratic","house of representatives","Permanent Select Committee on Intelligence","Male",50,13,0.0657551053730552,"7","IN","C001072"
"Rep. Carson, André [D-IN-7]","118",12.8202,28.4752,28.6075,0.148237205499481,0.18340090354293,0.407355377339327,0.409248010803604,"prof","Democratic","house of representatives","Committee on Transportation and Infrastructure","Male",50,15,0.114169030675109,"7","IN","C001072"
"Rep. Carter, Earl L. ""Buddy"" [R-GA-1]","115",11.6781,35.1858,30.8726,0.123567461044423,0.150226920721824,0.452629656119913,0.397144709556913,"dom","Republican","house of representatives","Committee on Energy and Commerce","Male",67,2,0.845661990288315,"1","GA","C001103"
"Rep. Carter, Earl L. ""Buddy"" [R-GA-1]","116",10.7868,37.7979,32.4461,0.136840494189961,0.133119587712835,0.466462793823097,0.400416384366951,"dom","Republican","house of representatives","Committee on Energy and Commerce","Male",67,4,0.703834201456049,"1","GA","C001103"
"Rep. Carter, Earl L. ""Buddy"" [R-GA-1]","117",12.7333,30.8131,30.0878,0.114875458205578,0.172927378459349,0.418464074922114,0.408613978906426,"dom","Republican","house of representatives","Committee on the Budget","Male",67,6,0.730772784759509,"1","GA","C001103"
