"issue","congress","committee_el","party","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Civil Rights and Liberties, Minority Issues",117,"Committee on Foreign Affairs","Democratic",1,0.225554956276781,2.1774,7.6725,8.1541,0.120939791157521,0.426155298822484,0.452904910019996,"prof"
"Civil Rights and Liberties, Minority Issues",117,"Committee on Foreign Affairs","Republican",4,0.241143915155874,2.72,14.0443,13.6165,0.0895302296187066,0.462275516115441,0.448194254265852,"dom"
"Civil Rights and Liberties, Minority Issues",117,"Committee on Foreign Relations","Democratic",0,0.222069559311724,0.2457,0.9522,0.8982,0.117217689995706,0.45427221983684,0.428510090167454,"dom"
"Civil Rights and Liberties, Minority Issues",117,"Committee on Foreign Relations","Republican",1,0.119045039041354,1.3827,1.6759,2.5978,0.244448765999576,0.296283855455767,0.459267378544657,"prof"
"Civil Rights and Liberties, Minority Issues",117,"Committee on Health, Education, Labor, and Pensions","Democratic",0,0.177569590130728,0.2403,1.1822,1.1492,0.093440136874441,0.459695920986118,0.446863942139441,"dom"
"Civil Rights and Liberties, Minority Issues",117,"Committee on Health, Education, Labor, and Pensions","Republican",1,0.245992803569297,0.4189,1.0121,1.3441,0.150949515332781,0.364707578105293,0.484342906561926,"prof"
"Civil Rights and Liberties, Minority Issues",117,"Committee on Homeland Security","Democratic",0,0.184092510779074,1.1758,3.8115,3.9715,0.13124525606108,0.4254476045899,0.44330713934902,"prof"
"Civil Rights and Liberties, Minority Issues",117,"Committee on Homeland Security","Republican",0,0.272529292593476,0.6702,2.7255,2.7363,0.109295499021526,0.444471624266145,0.446232876712329,"prof"
"Civil Rights and Liberties, Minority Issues",117,"Committee on Homeland Security and Governmental Affairs","Democratic",0,0.282591106298225,0.1239,1.0427,1.0167,0.0567489579993588,0.477579810378784,0.465671231621857,"dom"
"Civil Rights and Liberties, Minority Issues",117,"Committee on Homeland Security and Governmental Affairs","Republican",0,0.26427061254802,0.1544,1.008,0.8305,0.077475036379146,0.505795574288725,0.416729389332129,"dom"
"Civil Rights and Liberties, Minority Issues",117,"Committee on House Administration","Republican",0,0.267334666437756,0.1074,0.9842,0.8568,0.0551221515089304,0.505132416341614,0.439745432149456,"dom"
"Civil Rights and Liberties, Minority Issues",117,"Committee on Indian Affairs","Democratic",1,0.126586918753785,0.224,0.8812,0.6641,0.12660374159272,0.498050076301362,0.375346182105918,"dom"
