bioguide_id,congress,chamber,stateCode,district,gender,committees
G000594,119,House of Representatives,TX,23.0,M,Committee on Appropriations|Committee on Homeland Security
H001094,118,House of Representatives,OR,4.0,F,Committee on Natural Resources|Committee on Transportation and Infrastructure
H001094,119,House of Representatives,OR,4.0,F,Committee on Natural Resources|Committee on Transportation and Infrastructure
R000619,118,House of Representatives,OH,6.0,,
R000619,119,House of Representatives,OH,6.0,M,Committee on Education and the Workforce|Committee on Energy and Commerce
H000627,103,House of Representatives,NY,26.0,,
H000627,104,House of Representatives,NY,26.0,,
H000627,105,House of Representatives,NY,26.0,,
H000627,106,House of Representatives,NY,26.0,,
H000627,107,House of Representatives,NY,26.0,,
H000627,108,House of Representatives,NY,22.0,,
H000627,109,House of Representatives,NY,22.0,,
H000627,110,House of Representatives,NY,22.0,,
H000627,111,House of Representatives,NY,22.0,,
H000627,112,House of Representatives,NY,22.0,M,Committee on Appropriations
B000392,99,House of Representatives,MD,2.0,,
B000392,100,House of Representatives,MD,2.0,,
B000392,101,House of Representatives,MD,2.0,,
B000392,102,House of Representatives,MD,2.0,,
B000392,103,House of Representatives,MD,2.0,,
D000017,94,House of Representatives,NH,1.0,,
D000017,95,House of Representatives,NH,1.0,,
D000017,96,House of Representatives,NH,1.0,,
D000017,97,House of Representatives,NH,1.0,,
D000017,98,House of Representatives,NH,1.0,,
Y000063,112,House of Representatives,KS,3.0,M,Committee on Appropriations
Y000063,113,House of Representatives,KS,3.0,M,Committee on Appropriations
Y000063,114,House of Representatives,KS,3.0,M,Committee on Appropriations
Y000063,115,House of Representatives,KS,3.0,,
L000553,104,House of Representatives,OH,19.0,,
L000553,105,House of Representatives,OH,19.0,,
L000553,106,House of Representatives,OH,19.0,,
L000553,107,House of Representatives,OH,19.0,,
L000553,108,House of Representatives,OH,14.0,,
L000553,109,House of Representatives,OH,14.0,,
L000553,110,House of Representatives,OH,14.0,,
L000553,111,House of Representatives,OH,14.0,,
L000553,112,House of Representatives,OH,14.0,M,Committee on Appropriations
M000090,105,House of Representatives,CT,5.0,,
M000090,106,House of Representatives,CT,5.0,,
M000090,107,House of Representatives,CT,5.0,,
D000267,94,House of Representatives,SC,3.0,,
D000267,95,House of Representatives,SC,3.0,,
D000267,96,House of Representatives,SC,3.0,,
D000267,97,House of Representatives,SC,3.0,,
D000267,98,House of Representatives,SC,3.0,,
D000267,99,House of Representatives,SC,3.0,,
D000267,100,House of Representatives,SC,3.0,,
D000267,101,House of Representatives,SC,3.0,,
D000267,102,House of Representatives,SC,3.0,,
D000267,103,House of Representatives,SC,3.0,,
E000293,113,House of Representatives,CT,5.0,F,"Committee on Science, Space, and Technology|Committee on Transportation and Infrastructure"
E000293,114,House of Representatives,CT,5.0,F,"Committee on Science, Space, and Technology|Committee on Transportation and Infrastructure"
E000293,115,House of Representatives,CT,5.0,,
O000175,118,House of Representatives,TN,5.0,M,Committee on Financial Services
O000175,119,House of Representatives,TN,5.0,M,Committee on Financial Services|Committee on Homeland Security
M001138,103,House of Representatives,IL,16.0,,
M001138,104,House of Representatives,IL,16.0,,
M001138,105,House of Representatives,IL,16.0,,
M001138,106,House of Representatives,IL,16.0,,
M001138,107,House of Representatives,IL,16.0,,
M001138,108,House of Representatives,IL,16.0,,
M001138,109,House of Representatives,IL,16.0,,
M001138,110,House of Representatives,IL,16.0,,
M001138,111,House of Representatives,IL,16.0,,
M001138,112,House of Representatives,IL,16.0,M,Committee on Financial Services|Committee on Foreign Affairs
F000463,113,Senate,NE,,F,"Committee on Armed Services|Committee on Commerce, Science, and Transportation|Committee on Environment and Public Works|Committee on Indian Affairs|Committee on Small Business and Entrepreneurship"
F000463,114,Senate,NE,,F,"Committee on Armed Services|Committee on Commerce, Science, and Transportation|Committee on Environment and Public Works|Committee on Small Business and Entrepreneurship"
F000463,115,Senate,NE,,F,"Committee on Agriculture, Nutrition, and Forestry|Committee on Armed Services|Committee on Commerce, Science, and Transportation|Committee on Environment and Public Works|Committee on Rules and Administration|Special Committee on Aging"
F000463,116,Senate,NE,,F,"Committee on Agriculture, Nutrition, and Forestry|Committee on Armed Services|Committee on Commerce, Science, and Transportation|Committee on Rules and Administration"
F000463,117,Senate,NE,,F,"Committee on Agriculture, Nutrition, and Forestry|Committee on Armed Services|Committee on Commerce, Science, and Transportation|Committee on Rules and Administration|Select Committee on Ethics"
F000463,118,Senate,NE,,F,"Committee on Agriculture, Nutrition, and Forestry|Committee on Appropriations|Committee on Armed Services|Committee on Commerce, Science, and Transportation|Committee on Rules and Administration|Joint Committee on Printing|Joint Committee on the Library|Select Committee on Ethics"
F000463,119,Senate,NE,,F,"Committee on Agriculture, Nutrition, and Forestry|Committee on Appropriations|Committee on Armed Services|Committee on Commerce, Science, and Transportation|Committee on Rules and Administration|Joint Committee on Printing|Joint Committee on the Library|Select Committee on Ethics"
L000603,118,House of Representatives,TX,8.0,M,Committee on Armed Services|Committee on Homeland Security|Committee on Veterans' Affairs
L000603,119,House of Representatives,TX,8.0,M,Committee on Armed Services|Committee on Homeland Security|Committee on Veterans' Affairs
E000084,89,House of Representatives,AL,1.0,,
E000084,90,House of Representatives,AL,1.0,,
E000084,91,House of Representatives,AL,1.0,,
E000084,92,House of Representatives,AL,1.0,,
E000084,93,House of Representatives,AL,1.0,,
E000084,94,House of Representatives,AL,1.0,,
E000084,95,House of Representatives,AL,1.0,,
E000084,96,House of Representatives,AL,1.0,,
E000084,97,House of Representatives,AL,1.0,,
E000084,98,House of Representatives,AL,1.0,,
G000550,108,House of Representatives,GA,11.0,,
G000550,109,House of Representatives,GA,11.0,,
G000550,110,House of Representatives,GA,11.0,,
G000550,111,House of Representatives,GA,11.0,,
G000550,112,House of Representatives,GA,11.0,M,Committee on Energy and Commerce|Committee on House Administration
G000550,113,House of Representatives,GA,11.0,M,Commission on Security and Cooperation in Europe|Committee on Energy and Commerce|Committee on House Administration
W000215,94,House of Representatives,CA,24.0,,
W000215,95,House of Representatives,CA,24.0,,
W000215,96,House of Representatives,CA,24.0,,
W000215,97,House of Representatives,CA,24.0,,
W000215,98,House of Representatives,CA,24.0,,
W000215,99,House of Representatives,CA,24.0,,
W000215,100,House of Representatives,CA,24.0,,
W000215,101,House of Representatives,CA,24.0,,
W000215,102,House of Representatives,CA,24.0,,
W000215,103,House of Representatives,CA,29.0,,
W000215,104,House of Representatives,CA,29.0,,
W000215,105,House of Representatives,CA,29.0,,
W000215,106,House of Representatives,CA,29.0,,
W000215,107,House of Representatives,CA,29.0,,
W000215,108,House of Representatives,CA,30.0,,
W000215,109,House of Representatives,CA,30.0,,
W000215,110,House of Representatives,CA,30.0,,
W000215,111,House of Representatives,CA,30.0,,
W000215,112,House of Representatives,CA,30.0,M,Committee on Energy and Commerce
W000215,113,House of Representatives,CA,33.0,M,Committee on Energy and Commerce
R000598,113,House of Representatives,PA,12.0,M,Committee on Financial Services
R000598,114,House of Representatives,PA,12.0,M,Committee on Financial Services
R000598,115,House of Representatives,PA,12.0,,
F000088,96,House of Representatives,NY,9.0,,
F000088,97,House of Representatives,NY,9.0,,
F000088,98,House of Representatives,NY,9.0,,
S001197,114,Senate,NE,,M,"Committee on Agriculture, Nutrition, and Forestry|Committee on Banking, Housing, and Urban Affairs|Committee on Homeland Security and Governmental Affairs|Joint Economic Committee|Special Committee on Aging"
S001197,115,Senate,NE,,M,"Committee on Armed Services|Committee on Banking, Housing, and Urban Affairs|Committee on the Judiciary|Joint Economic Committee"
S001197,116,Senate,NE,,M,"Committee on Banking, Housing, and Urban Affairs|Committee on the Judiciary|Joint Economic Committee|Select Committee on Intelligence"
S001197,117,Senate,NE,,M,Committee on Finance|Committee on the Budget|Committee on the Judiciary|Select Committee on Intelligence
S001197,118,Senate,NE,,,
D000594,118,House of Representatives,TX,15.0,F,Committee on Agriculture|Committee on Financial Services
D000594,119,House of Representatives,TX,15.0,F,Committee on Agriculture|Committee on Financial Services
B001285,113,House of Representatives,CA,26.0,F,"Committee on Science, Space, and Technology|Committee on Veterans' Affairs"
B001285,114,House of Representatives,CA,26.0,F,Committee on Transportation and Infrastructure|Committee on Veterans' Affairs
B001285,115,House of Representatives,CA,26.0,F,Committee on Transportation and Infrastructure|Committee on Veterans' Affairs
B001285,116,House of Representatives,CA,26.0,F,Committee on Transportation and Infrastructure|Committee on Veterans' Affairs|Select Committee on the Climate Crisis
B001285,117,House of Representatives,CA,26.0,F,Committee on Natural Resources|Committee on Transportation and Infrastructure|Committee on Veterans' Affairs|Select Committee on the Climate Crisis
B001285,118,House of Representatives,CA,26.0,F,Committee on Transportation and Infrastructure|Committee on Veterans' Affairs
B001285,119,House of Representatives,CA,26.0,F,Committee on Natural Resources|Committee on Transportation and Infrastructure|Committee on Veterans' Affairs
O000170,113,House of Representatives,TX,16.0,M,Committee on Homeland Security|Committee on Veterans' Affairs
O000170,114,House of Representatives,TX,16.0,M,Committee on Armed Services|Committee on Veterans' Affairs
O000170,115,House of Representatives,TX,16.0,,
M001205,116,House of Representatives,WV,3.0,F,Committee on Oversight and Accountability|Committee on Transportation and Infrastructure|Select Committee on the Climate Crisis
M001205,117,House of Representatives,WV,3.0,F,Committee on Ways and Means|Committee on the Budget|Select Committee on the Climate Crisis
M001205,118,House of Representatives,WV,1.0,F,Committee on Ways and Means
M001205,119,House of Representatives,WV,1.0,F,Committee on Ways and Means
G000600,118,House of Representatives,WA,3.0,F,Committee on Agriculture|Committee on Small Business
G000600,119,House of Representatives,WA,3.0,F,Committee on Appropriations
W000502,83,House of Representatives,NJ,6.0,,
W000502,84,House of Representatives,NJ,6.0,,
W000502,86,Senate,NJ,,,
W000502,87,Senate,NJ,,,
W000502,88,Senate,NJ,,,
W000502,89,Senate,NJ,,,
W000502,90,Senate,NJ,,,
W000502,91,Senate,NJ,,,
W000502,92,Senate,NJ,,,
W000502,93,Senate,NJ,,,
W000502,94,Senate,NJ,,,
W000502,95,Senate,NJ,,,
W000502,96,Senate,NJ,,,
W000502,97,Senate,NJ,,,
H000171,89,House of Representatives,ID,2.0,,
H000171,90,House of Representatives,ID,2.0,,
H000171,94,House of Representatives,ID,2.0,,
H000171,95,House of Representatives,ID,2.0,,
H000171,96,House of Representatives,ID,2.0,,
H000171,97,House of Representatives,ID,2.0,,
H000171,98,House of Representatives,ID,2.0,,
M000342,98,House of Representatives,IN,8.0,,
M000342,99,House of Representatives,IN,8.0,,
M000342,100,House of Representatives,IN,8.0,,
M000342,101,House of Representatives,IN,8.0,,
M000342,102,House of Representatives,IN,8.0,,
M000342,103,House of Representatives,IN,8.0,,
K000387,114,House of Representatives,CA,25.0,M,"Committee on Armed Services|Committee on Science, Space, and Technology|Committee on Small Business"
K000387,115,House of Representatives,CA,25.0,,
L000265,94,House of Representatives,GA,4.0,,
L000265,95,House of Representatives,GA,4.0,,
L000265,96,House of Representatives,GA,4.0,,
L000265,97,House of Representatives,GA,4.0,,
L000265,98,House of Representatives,GA,4.0,,
R000618,118,Senate,NE,,M,Committee on Environment and Public Works|Committee on Foreign Relations|Special Committee on Aging
R000618,119,Senate,NE,,M,"Committee on Banking, Housing, and Urban Affairs|Committee on Environment and Public Works|Committee on Foreign Relations|Committee on the Budget"
H000236,100,House of Representatives,AL,7.0,,
H000236,101,House of Representatives,AL,7.0,,
H000236,102,House of Representatives,AL,7.0,,
Y000066,114,House of Representatives,IA,3.0,M,Committee on Appropriations
Y000066,115,House of Representatives,IA,3.0,,
M000212,104,House of Representatives,PA,20.0,,
M000212,105,House of Representatives,PA,20.0,,
M000212,106,House of Representatives,PA,20.0,,
M000212,107,House of Representatives,PA,20.0,,
A000211,102,House of Representatives,ME,1.0,,
A000211,103,House of Representatives,ME,1.0,,
L000287,100,House of Representatives,GA,5.0,,
L000287,101,House of Representatives,GA,5.0,,
L000287,102,House of Representatives,GA,5.0,,
L000287,103,House of Representatives,GA,5.0,,
L000287,104,House of Representatives,GA,5.0,,
L000287,105,House of Representatives,GA,5.0,,
L000287,106,House of Representatives,GA,5.0,,
L000287,107,House of Representatives,GA,5.0,,
L000287,108,House of Representatives,GA,5.0,,
L000287,109,House of Representatives,GA,5.0,,
L000287,110,House of Representatives,GA,5.0,,
L000287,111,House of Representatives,GA,5.0,,
L000287,112,House of Representatives,GA,5.0,M,Committee on Ways and Means
L000287,113,House of Representatives,GA,5.0,M,Committee on Ways and Means
L000287,114,House of Representatives,GA,5.0,M,Committee on Ways and Means
L000287,115,House of Representatives,GA,5.0,M,Committee on Ways and Means
L000287,116,House of Representatives,GA,5.0,M,Committee on Ways and Means
C000813,103,Senate,GA,,,
C000813,104,Senate,GA,,,
C000813,105,Senate,GA,,,
C000813,106,Senate,GA,,,
G000575,114,House of Representatives,FL,2.0,F,Committee on Agriculture|Committee on Armed Services
M000720,103,House of Representatives,FL,13.0,,
M000720,104,House of Representatives,FL,13.0,,
M000720,105,House of Representatives,FL,13.0,,
M000720,106,House of Representatives,FL,13.0,,
M000720,107,House of Representatives,FL,13.0,,
