"member_id","gender","congress","thomas_id_list","thomas_num_list","official_name_list"
"B001230","F","113","[SPAG,SSBU,SSEG,SSGA,SSHR]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Health, Education, Labor, and Pensions"",""Committee on Homeland Security and Governmental Affairs"",""Committee on the Budget"",""Special Committee on Aging""]"
"B001230","F","114","[SSAP,SSBU,SSGA,SSHR]","[00]","[""Committee on Appropriations"",""Committee on Health, Education, Labor, and Pensions"",""Committee on Homeland Security and Governmental Affairs"",""Committee on the Budget""]"
"B001230","F","115","[SSAP,SSCM,SSHR]","[00]","[""Committee on Appropriations"",""Committee on Commerce, Science, and Transportation"",""Committee on Health, Education, Labor, and Pensions""]"
"B001230","F","116","[SSAP,SSCM,SSHR]","[00]","[""Committee on Appropriations"",""Committee on Commerce, Science, and Transportation"",""Committee on Health, Education, Labor, and Pensions""]"
"B001230","F","117","[SSAP,SSCM,SSHR]","[00]","[""Committee on Appropriations"",""Committee on Commerce, Science, and Transportation"",""Committee on Health, Education, Labor, and Pensions""]"
"B001230","F","118","[SSAP,SSCM,SSHR]","[00]","[""Committee on Appropriations"",""Committee on Commerce, Science, and Transportation"",""Committee on Health, Education, Labor, and Pensions""]"
"B001230","F","119","[SSAP,SSCM,SSHR]","[00]","[""Committee on Appropriations"",""Committee on Commerce, Science, and Transportation"",""Committee on Health, Education, Labor, and Pensions""]"
"B001231","F","112","[HSWM]","[00]","[""Committee on Ways and Means""]"
"B001232","F","112","[HSBA,HSED,HSSY]","[00]","[""Committee on Education and the Workforce"",""Committee on Financial Services"",""Committee on Science, Space, and Technology""]"
"B001234","M","112","[HSAG,HSBA]","[00]","[""Committee on Agriculture"",""Committee on Financial Services""]"
"B001236","M","112","[SSAF,SSCM,SSEV,SSVA]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Commerce, Science, and Transportation"",""Committee on Environment and Public Works"",""Committee on Veterans' Affairs""]"
"B001236","M","113","[JCSE,SSAF,SSAP,SSEV,SSVA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Environment and Public Works"",""Committee on Veterans' Affairs""]"
"B001236","M","114","[JCSE,JSPR,SSAF,SSAP,SSEV,SSRA,SSVA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Environment and Public Works"",""Committee on Rules and Administration"",""Committee on Veterans' Affairs"",""Joint Committee on Printing""]"
"B001236","M","115","[JCSE,SSAF,SSAP,SSBU,SSEV,SSVA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Environment and Public Works"",""Committee on Veterans' Affairs"",""Committee on the Budget""]"
"B001236","M","116","[JCSE,SSAF,SSAP,SSEV,SSVA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Environment and Public Works"",""Committee on Veterans' Affairs""]"
"B001236","M","117","[JCSE,SSAF,SSAP,SSEV,SSVA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Environment and Public Works"",""Committee on Veterans' Affairs""]"
"B001236","M","118","[JCSE,SSAF,SSAP,SSEV,SSVA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Environment and Public Works"",""Committee on Veterans' Affairs""]"
"B001236","M","119","[JCSE,SSAF,SSAP,SSEV,SSRA,SSVA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Appropriations"",""Committee on Environment and Public Works"",""Committee on Rules and Administration"",""Committee on Veterans' Affairs""]"
"B001242","M","112","[HSED,HSPW]","[00]","[""Committee on Education and the Workforce"",""Committee on Transportation and Infrastructure""]"
"B001242","M","113","[HSED,HSPW]","[00]","[""Committee on Education and the Workforce"",""Committee on Transportation and Infrastructure""]"
"B001243","F","112","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001243","F","113","[HSBU,HSIF]","[00]","[""Committee on Energy and Commerce"",""Committee on the Budget""]"
"B001243","F","114","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001243","F","115","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001243","F","116","[SSAS,SSCM,SSJU,SSVA]","[00]","[""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Veterans' Affairs"",""Committee on the Judiciary""]"
"B001243","F","117","[SSAS,SSCM,SSJU,SSVA]","[00]","[""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Veterans' Affairs"",""Committee on the Judiciary""]"
"B001243","F","118","[SSCM,SSFI,SSJU,SSVA]","[00]","[""Committee on Commerce, Science, and Transportation"",""Committee on Finance"",""Committee on Veterans' Affairs"",""Committee on the Judiciary""]"
"B001243","F","119","[JSEC,SSCM,SSFI,SSJU,SSVA]","[00]","[""Committee on Commerce, Science, and Transportation"",""Committee on Finance"",""Committee on Veterans' Affairs"",""Committee on the Judiciary"",""Joint Economic Committee""]"
"B001244","M","112","[HSAP,HSSO]","[00]","[""Committee on Appropriations"",""Committee on Ethics""]"
"B001245","F","112","[HSAS,HSII]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources""]"
"B001245","F","113","[HSAS,HSII]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources""]"
"B001245","F","114","[HSAS,HSII]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources""]"
"B001248","M","112","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001248","M","113","[HSIF,HSRU,JCSE]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Energy and Commerce"",""Committee on Rules""]"
"B001248","M","114","[HSIF,HSRU,JCSE]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Energy and Commerce"",""Committee on Rules""]"
"B001248","M","115","[HSIF,HSRU,JCSE]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Energy and Commerce"",""Committee on Rules""]"
"B001248","M","116","[HSIF,HSRU]","[00]","[""Committee on Energy and Commerce"",""Committee on Rules""]"
"B001248","M","117","[HSBU,HSIF,HSRU]","[00]","[""Committee on Energy and Commerce"",""Committee on Rules"",""Committee on the Budget""]"
"B001248","M","118","[HSBU,HSIF,HSRU]","[00]","[""Committee on Energy and Commerce"",""Committee on Rules"",""Committee on the Budget""]"
"B001250","M","112","[HSII,HSRU]","[00]","[""Committee on Natural Resources"",""Committee on Rules""]"
"B001250","M","113","[HSAS,HSII,HSRU]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources"",""Committee on Rules""]"
"B001250","M","114","[HSAS,HSII]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources""]"
"B001250","M","115","[HSAS,HSII]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources""]"
"B001250","M","116","[HSAS,HSII]","[00]","[""Committee on Armed Services"",""Committee on Natural Resources""]"
"B001251","M","112","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001251","M","113","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001251","M","114","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001251","M","115","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001251","M","116","[HSHA,HSIF]","[00]","[""Committee on Energy and Commerce"",""Committee on House Administration""]"
"B001251","M","117","[HSHA,HSIF,JSLC]","[00]","[""Committee on Energy and Commerce"",""Committee on House Administration"",""Joint Committee on the Library""]"
"B001252","M","112","[HSIF,HSVR]","[00]","[""Committee on Energy and Commerce"",""Committee on Veterans' Affairs""]"
"B001252","M","113","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001254","M","112","[HLIG,HSII]","[00]","[""Committee on Natural Resources"",""Permanent Select Committee on Intelligence""]"
"B001255","M","112","[HSWM]","[00]","[""Committee on Ways and Means""]"
"B001255","M","113","[HSWM]","[00]","[""Committee on Ways and Means""]"
"B001255","M","114","[HSWM]","[00]","[""Committee on Ways and Means""]"
"B001256","F","112","[HLIG,HSBA]","[00]","[""Committee on Financial Services"",""Permanent Select Committee on Intelligence""]"
"B001256","F","113","[HLIG,HSBA]","[00]","[""Committee on Financial Services"",""Permanent Select Committee on Intelligence""]"
"B001257","M","112","[HSFA,HSHM,HSVR]","[00]","[""Committee on Foreign Affairs"",""Committee on Homeland Security"",""Committee on Veterans' Affairs""]"
"B001257","M","113","[HSIF,HSVR]","[00]","[""Committee on Energy and Commerce"",""Committee on Veterans' Affairs""]"
"B001257","M","114","[HSIF,HSVR]","[00]","[""Committee on Energy and Commerce"",""Committee on Veterans' Affairs""]"
"B001257","M","115","[HSIF,HSVR]","[00]","[""Committee on Energy and Commerce"",""Committee on Veterans' Affairs""]"
"B001257","M","116","[HSIF,HSVR]","[00]","[""Committee on Energy and Commerce"",""Committee on Veterans' Affairs""]"
"B001257","M","117","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001257","M","118","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001257","M","119","[HSIF,HSZS]","[00]","[""Committee on Energy and Commerce"",""Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party""]"
"B001259","M","112","[HSGO,HSVR]","[00]","[""Committee on Oversight and Accountability"",""Committee on Veterans' Affairs""]"
"B001259","M","113","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001260","M","112","[HSWM]","[00]","[""Committee on Ways and Means""]"
"B001260","M","113","[HSWM]","[00]","[""Committee on Ways and Means""]"
"B001260","M","114","[HSWM]","[00]","[""Committee on Ways and Means""]"
"B001260","M","115","[HSWM]","[00]","[""Committee on Ways and Means""]"
"B001260","M","116","[HSWM]","[00]","[""Committee on Ways and Means""]"
"B001260","M","117","[HSWM]","[00]","[""Committee on Ways and Means""]"
"B001260","M","118","[HSWM,JSTX]","[00]","[""Committee on Ways and Means"",""Joint Committee on Taxation""]"
"B001260","M","119","[HSWM,JSTX]","[00]","[""Committee on Ways and Means"",""Joint Committee on Taxation""]"
"B001261","M","112","[SLIA,SSEG,SSEV,SSFR]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Environment and Public Works"",""Committee on Foreign Relations"",""Committee on Indian Affairs""]"
"B001261","M","113","[SLIA,SSEG,SSEV,SSFR]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Environment and Public Works"",""Committee on Foreign Relations"",""Committee on Indian Affairs""]"
"B001261","M","114","[SLIA,SSEG,SSEV,SSFR]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Environment and Public Works"",""Committee on Foreign Relations"",""Committee on Indian Affairs""]"
"B001261","M","115","[SLIA,SSEG,SSEV,SSFR]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Environment and Public Works"",""Committee on Foreign Relations"",""Committee on Indian Affairs""]"
"B001261","M","116","[SLIA,SSEG,SSEV,SSFR]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Environment and Public Works"",""Committee on Foreign Relations"",""Committee on Indian Affairs""]"
"B001261","M","117","[SSEG,SSFI,SSFR]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Finance"",""Committee on Foreign Relations""]"
"B001261","M","118","[SSEG,SSFI,SSFR]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Finance"",""Committee on Foreign Relations""]"
"B001261","M","119","[SSEG,SSFI,SSFR]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Finance"",""Committee on Foreign Relations""]"
"B001262","M","112","[HSHM,HSII,HSSY]","[00]","[""Committee on Homeland Security"",""Committee on Natural Resources"",""Committee on Science, Space, and Technology""]"
"B001262","M","113","[HSHM,HSII,HSSY]","[00]","[""Committee on Homeland Security"",""Committee on Natural Resources"",""Committee on Science, Space, and Technology""]"
"B001265","M","112","[SSAS,SSBU,SSCM,SSGA,SSVA]","[00]","[""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Homeland Security and Governmental Affairs"",""Committee on Veterans' Affairs"",""Committee on the Budget""]"
"B001265","M","113","[SLIA,SSAP,SSCM,SSGA,SSVA]","[00]","[""Committee on Appropriations"",""Committee on Commerce, Science, and Transportation"",""Committee on Homeland Security and Governmental Affairs"",""Committee on Indian Affairs"",""Committee on Veterans' Affairs""]"
"B001267","M","112","[SPAG,SSAF,SSBK,SSHR]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Health, Education, Labor, and Pensions"",""Special Committee on Aging""]"
"B001267","M","113","[SSAF,SSFI,SSHR]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Finance"",""Committee on Health, Education, Labor, and Pensions""]"
"B001267","M","114","[SSAF,SSFI,SSHR]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Finance"",""Committee on Health, Education, Labor, and Pensions""]"
"B001267","M","115","[SSAF,SSFI,SSHR]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Finance"",""Committee on Health, Education, Labor, and Pensions""]"
"B001267","M","116","[SLIN,SSAF,SSFI]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Finance"",""Select Committee on Intelligence""]"
"B001267","M","117","[SLIN,SSAF,SSFI]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Finance"",""Select Committee on Intelligence""]"
"B001267","M","118","[SLIN,SSAF,SSFI,SSRA]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Finance"",""Committee on Rules and Administration"",""Select Committee on Intelligence""]"
"B001267","M","119","[SLIN,SSAF,SSFI,SSRA]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Finance"",""Committee on Rules and Administration"",""Select Committee on Intelligence""]"
"B001268","M","112","[SSAS,SSGA,SSSB,SSVA]","[00]","[""Committee on Armed Services"",""Committee on Homeland Security and Governmental Affairs"",""Committee on Small Business and Entrepreneurship"",""Committee on Veterans' Affairs""]"
"B001269","M","112","[HSED,HSPW,HSSM]","[00]","[""Committee on Education and the Workforce"",""Committee on Small Business"",""Committee on Transportation and Infrastructure""]"
"B001269","M","113","[HSED,HSHM,HSPW]","[00]","[""Committee on Education and the Workforce"",""Committee on Homeland Security"",""Committee on Transportation and Infrastructure""]"
"B001269","M","114","[HSED,HSHM,HSPW]","[00]","[""Committee on Education and the Workforce"",""Committee on Homeland Security"",""Committee on Transportation and Infrastructure""]"
"B001270","F","112","[HSBU,HSFA]","[00]","[""Committee on Foreign Affairs"",""Committee on the Budget""]"
"B001270","F","113","[HSFA,HSJU]","[00]","[""Committee on Foreign Affairs"",""Committee on the Judiciary""]"
"B001270","F","114","[HSFA,HSJU]","[00]","[""Committee on Foreign Affairs"",""Committee on the Judiciary""]"
"B001270","F","115","[HSFA,HSJU]","[00]","[""Committee on Foreign Affairs"",""Committee on the Judiciary""]"
"B001270","F","116","[HSFA,HSJU]","[00]","[""Committee on Foreign Affairs"",""Committee on the Judiciary""]"
"B001270","F","117","[HSFA,HSJU]","[00]","[""Committee on Foreign Affairs"",""Committee on the Judiciary""]"
"B001271","M","112","[HSII,HSSY,HSVR]","[00]","[""Committee on Natural Resources"",""Committee on Science, Space, and Technology"",""Committee on Veterans' Affairs""]"
"B001271","M","113","[HSAG,HSII,HSVR]","[00]","[""Committee on Agriculture"",""Committee on Natural Resources"",""Committee on Veterans' Affairs""]"
"B001271","M","114","[HSAG,HSII,HSVR]","[00]","[""Committee on Agriculture"",""Committee on Natural Resources"",""Committee on Veterans' Affairs""]"
"B001272","M","112","[HSWM]","[00]","[""Committee on Ways and Means""]"
"B001273","F","112","[HSBU,HSWM]","[00]","[""Committee on Ways and Means"",""Committee on the Budget""]"
"B001273","F","113","[HSBU,HSWM]","[00]","[""Committee on Ways and Means"",""Committee on the Budget""]"
"B001273","F","114","[HSBU,HSWM]","[00]","[""Committee on Ways and Means"",""Committee on the Budget""]"
"B001274","M","112","[HSAS,HSSY]","[00]","[""Committee on Armed Services"",""Committee on Science, Space, and Technology""]"
"B001274","M","113","[HSAS,HSFA,HSSY]","[00]","[""Committee on Armed Services"",""Committee on Foreign Affairs"",""Committee on Science, Space, and Technology""]"
"B001274","M","114","[HSAS,HSFA,HSSY]","[00]","[""Committee on Armed Services"",""Committee on Foreign Affairs"",""Committee on Science, Space, and Technology""]"
"B001274","M","115","[HSAS,HSFA,HSSY]","[00]","[""Committee on Armed Services"",""Committee on Foreign Affairs"",""Committee on Science, Space, and Technology""]"
"B001274","M","116","[HSAS,HSSY]","[00]","[""Committee on Armed Services"",""Committee on Science, Space, and Technology""]"
"B001274","M","117","[HSAS,HSSY]","[00]","[""Committee on Armed Services"",""Committee on Science, Space, and Technology""]"
"B001275","M","112","[HSED,HSPW,HSSY]","[00]","[""Committee on Education and the Workforce"",""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"B001275","M","113","[HSED,HSPW,HSSY]","[00]","[""Committee on Education and the Workforce"",""Committee on Science, Space, and Technology"",""Committee on Transportation and Infrastructure""]"
"B001275","M","114","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001275","M","115","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001275","M","116","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001275","M","117","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001275","M","118","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"B001276","F","112","[HSFA,HSGO,HSVR]","[00]","[""Committee on Foreign Affairs"",""Committee on Oversight and Accountability"",""Committee on Veterans' Affairs""]"
"B001277","M","112","[JCSE,SPAG,SSAS,SSHR,SSJU]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Armed Services"",""Committee on Health, Education, Labor, and Pensions"",""Committee on the Judiciary"",""Special Committee on Aging""]"
"B001277","M","113","[JCSE,SPAG,SSAS,SSCM,SSJU,SSVA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Veterans' Affairs"",""Committee on the Judiciary"",""Special Committee on Aging""]"
"B001277","M","114","[SPAG,SSAS,SSCM,SSJU,SSVA]","[00]","[""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Veterans' Affairs"",""Committee on the Judiciary"",""Special Committee on Aging""]"
"B001277","M","115","[SPAG,SSAS,SSCM,SSJU,SSVA]","[00]","[""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Veterans' Affairs"",""Committee on the Judiciary"",""Special Committee on Aging""]"
"B001277","M","116","[SPAG,SSAS,SSCM,SSJU,SSVA]","[00]","[""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Veterans' Affairs"",""Committee on the Judiciary"",""Special Committee on Aging""]"
"B001277","M","117","[JCSE,SCNC,SPAG,SSAS,SSCM,SSJU,SSVA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Veterans' Affairs"",""Committee on the Judiciary"",""Special Committee on Aging"",""United States Senate Caucus on International Narcotics Control""]"
"B001277","M","118","[JCSE,SCNC,SPAG,SSAS,SSGA,SSJU,SSVA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Armed Services"",""Committee on Homeland Security and Governmental Affairs"",""Committee on Veterans' Affairs"",""Committee on the Judiciary"",""Special Committee on Aging"",""United States Senate Caucus on International Narcotics Control""]"
"B001277","M","119","[SCNC,SSAS,SSGA,SSJU,SSVA]","[00]","[""Committee on Armed Services"",""Committee on Homeland Security and Governmental Affairs"",""Committee on Veterans' Affairs"",""Committee on the Judiciary"",""United States Senate Caucus on International Narcotics Control""]"
"B001278","F","112","[HSBU,HSSY]","[00]","[""Committee on Science, Space, and Technology"",""Committee on the Budget""]"
"B001278","F","113","[HSED,HSSY]","[00]","[""Committee on Education and the Workforce"",""Committee on Science, Space, and Technology""]"
"B001278","F","114","[HSED,HSSY]","[00]","[""Committee on Education and the Workforce"",""Committee on Science, Space, and Technology""]"
"B001278","F","115","[HSED,HSSY]","[00]","[""Committee on Education and the Workforce"",""Committee on Science, Space, and Technology""]"
