"issue","congress","committee_el","party","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Commerce",117,"Select Committee on the Climate Crisis","Republican",0,0.221596044382111,4.8194,2.6944,6.0711,0.354761536706196,0.198337860418553,0.446900602875251,"prof"
"Commerce",117,"Select Committee on the Modernization of Congress","Democratic",0,0.058106694088098,2.287,0.896,2.4495,0.406036395916556,0.15907678650688,0.434886817576565,"prof"
"Commerce",117,"Select Subcommittee on the Coronavirus Pandemic","Democratic",0,0.0529021948650413,2.2455,0.7887,2.4917,0.406359145116633,0.142727881431079,0.450912973452288,"prof"
"Commerce",117,"Select Subcommittee on the Coronavirus Pandemic","Republican",0,0.203928055168003,0.305,1.875,0.7861,0.102828630187789,0.632143218367553,0.265028151444658,"dom"
"Commerce",117,"Special Committee on Aging","Republican",1,0.458366413530009,0.3817,1.0536,1.1731,0.146334917957368,0.403925778254869,0.449739303787763,"prof"
"Commerce",117,NA,"Republican",0,0.222214070313323,3.1547,3.6687,4.547,0.277448462675016,0.32265355660311,0.399897980721874,"prof"
"Commerce",118,"Committee on Agriculture","Democratic",0,0.383594017981189,2.8153,5.4513,5.7677,0.200601383752663,0.388426925461192,0.410971690786145,"prof"
"Commerce",118,"Committee on Agriculture","Republican",0,0.347233593093453,4.641,9.207,8.5657,0.207060860098957,0.410775552452295,0.382163587448748,"dom"
"Commerce",118,"Committee on Agriculture, Nutrition, and Forestry","Democratic",0,0.403954405354789,0.9773,3.145,2.4245,0.149279037086821,0.480387364819454,0.370333598093725,"dom"
"Commerce",118,"Committee on Agriculture, Nutrition, and Forestry","Republican",0,0.388097845772884,1.4426,5.1342,3.72,0.140101779193536,0.49862093077461,0.361277290031855,"dom"
"Commerce",118,"Committee on Appropriations","Democratic",0,0.320293662681323,10.1366,16.201,17.1716,0.232976014268247,0.372358030025834,0.39466595570592,"prof"
"Commerce",118,"Committee on Appropriations","Independent",0,0.231351931791305,1.032,0.7962,1.3829,0.321385195104481,0.24795241506026,0.430662389835259,"prof"
"Commerce",118,"Committee on Appropriations","Republican",3,0.366964473247155,12.0945,26.3275,24.4596,0.192337663163787,0.418683684893514,0.388978651942699,"dom"
"Commerce",118,"Committee on Armed Services","Democratic",0,0.357299981815091,7.2072,17.3169,14.5257,0.184564325553524,0.443456816680239,0.371978857766237,"dom"
"Commerce",118,"Committee on Armed Services","Independent",0,0.218707940079717,0.9886,0.7442,1.3872,0.316858974358974,0.238525641025641,0.444615384615385,"prof"
"Commerce",118,"Committee on Armed Services","Republican",1,0.328974235631617,14.1996,30.5629,26.7022,0.198693900625064,0.427664287403431,0.373641811971505,"dom"
"Commerce",118,"Committee on Banking, Housing, and Urban Affairs","Democratic",0,0.315875976534932,0.9244,3.6605,1.9568,0.141308834095113,0.559564027699222,0.299127138205665,"dom"
"Commerce",118,"Committee on Banking, Housing, and Urban Affairs","Republican",0,0.376858965239603,1.9498,4.0516,3.8818,0.197284280395014,0.409948194916626,0.39276752468836,"dom"
"Commerce",118,"Committee on Commerce, Science, and Transportation","Democratic",0,0.493151285852303,1.0937,3.6889,3.177,0.137406402331775,0.463452937333534,0.39914066033469,"dom"
"Commerce",118,"Committee on Commerce, Science, and Transportation","Republican",0,0.573313233046014,1.1192,4.2197,3.7881,0.122625178043169,0.462331543771228,0.415043278185603,"dom"
"Commerce",118,"Committee on Education and the Workforce","Democratic",0,0.274468016738223,2.5726,1.7941,3.3493,0.333411093831001,0.232516848107828,0.434072058061172,"prof"
"Commerce",118,"Committee on Education and the Workforce","Republican",0,0.387561370417869,0.9175,2.0008,1.9867,0.187054026503568,0.407910295616718,0.405035677879715,"dom"
"Commerce",118,"Committee on Energy and Commerce","Democratic",0,0.395602273549794,6.4159,11.4179,12.0371,0.214787636127469,0.382241579597535,0.402970784274997,"prof"
"Commerce",118,"Committee on Energy and Commerce","Republican",1,0.432129537460277,11.0669,20.4271,21.9162,0.207205739727618,0.382456908979933,0.41033735129245,"prof"
"Commerce",118,"Committee on Energy and Natural Resources","Democratic",0,0.155008425021679,1.4344,0.6489,1.7311,0.376048657718121,0.170118498322148,0.453832843959732,"prof"
"Commerce",118,"Committee on Energy and Natural Resources","Republican",0,0.357734153818496,1.2321,1.8768,2.2925,0.228107527678009,0.347465471914689,0.424427000407302,"prof"
"Commerce",118,"Committee on Environment and Public Works","Democratic",0,0.44494978520925,0.3172,1.161,1.0127,0.127343530450841,0.4660965915934,0.406559877955759,"dom"
"Commerce",118,"Committee on Environment and Public Works","Republican",0,0.292074582575866,1.7941,2.1054,2.8639,0.265265990478162,0.311293136588107,0.423440872933732,"prof"
"Commerce",118,"Committee on Ethics","Democratic",0,0.264721324350205,0.9177,0.8032,1.382,0.295755583486416,0.258854619871733,0.445389796641851,"prof"
"Commerce",118,"Committee on Finance","Republican",1,0.310696961674863,3.0674,2.8226,4.5249,0.29452035065147,0.271015564239695,0.434464085108834,"prof"
"Commerce",118,"Committee on Financial Services","Democratic",0,0.440296372588717,4.5663,7.8233,9.8099,0.205693821932926,0.352408838036893,0.441897340030181,"prof"
"Commerce",118,"Committee on Financial Services","Republican",0,0.331856922916688,9.1174,18.7305,17.5591,0.200792829299447,0.412502477591561,0.386704693108992,"dom"
"Commerce",118,"Committee on Foreign Affairs","Democratic",0,0.0568412593435737,2.197,0.761,2.4523,0.40607729700756,0.140657634511949,0.453265068480491,"prof"
"Commerce",118,"Committee on Foreign Affairs","Republican",0,0.278077803341534,1.6176,4.0692,3.2142,0.181732389619144,0.457162116616111,0.361105493764746,"dom"
"Commerce",118,"Committee on Foreign Relations","Democratic",0,0.360715734390593,0.2799,1.3922,0.9452,0.106942268750239,0.531922209910977,0.361135521338784,"dom"
"Commerce",118,"Committee on Foreign Relations","Republican",0,0.297168037586515,1.7421,2.2815,2.8912,0.251937872389657,0.329944466940476,0.418117660669868,"prof"
"Commerce",118,"Committee on Health, Education, Labor, and Pensions","Republican",0,0.29476059552905,0.49,1.2515,0.6028,0.209017617199164,0.533848056989293,0.257134325811543,"dom"
"Commerce",118,"Committee on Homeland Security","Republican",0,0.472022699283457,0.334,1.1338,1.0695,0.13163599101407,0.446852953927403,0.421511055058527,"dom"
"Commerce",118,"Committee on Homeland Security and Governmental Affairs","Democratic",0,0.482524528201172,0.1706,0.8056,0.7378,0.0995332555425904,0.470011668611435,0.430455075845974,"dom"
"Commerce",118,"Committee on Homeland Security and Governmental Affairs","Republican",0,0.275736092008264,0.3272,1.6588,0.88,0.114166085136078,0.578785764131193,0.307048150732729,"dom"
"Commerce",118,"Committee on House Administration","Democratic",0,0.44494978520925,0.3172,1.161,1.0127,0.127343530450841,0.4660965915934,0.406559877955759,"dom"
"Commerce",118,"Committee on House Administration","Republican",0,0.480834068528807,0.3267,0.753,0.7669,0.176919744395105,0.407776454023611,0.415303801581285,"prof"
"Commerce",118,"Committee on Indian Affairs","Democratic",0,0.360715734390593,0.2799,1.3922,0.9452,0.106942268750239,0.531922209910977,0.361135521338784,"dom"
"Commerce",118,"Committee on Natural Resources","Democratic",0,0.468871012363834,3.2301,7.7741,8.2024,0.16817656430602,0.404761904761905,0.427061530932075,"prof"
"Commerce",118,"Committee on Natural Resources","Republican",0,0.239341313606104,8.5337,20.4217,14.4534,0.196589170859365,0.47045069202558,0.332960137115055,"dom"
"Commerce",118,"Committee on Oversight and Accountability","Democratic",0,0.238166997339358,4.5155,2.8469,5.8088,0.342831328960156,0.216145833333333,0.441022837706511,"prof"
"Commerce",118,"Committee on Oversight and Accountability","Republican",0,0.210417133360955,5.2652,5.2471,7.5421,0.291629741226515,0.290627215526409,0.417743043247076,"prof"
"Commerce",118,"Committee on Rules","Democratic",0,0.434287977689216,0.4453,1.3138,1.0507,0.15848103067834,0.467577763541889,0.373941205779771,"dom"
"Commerce",118,"Committee on Rules","Republican",0,0.32724060902634,1.7767,2.3141,2.8587,0.25565868048061,0.332987984747104,0.411353334772286,"prof"
"Commerce",118,"Committee on Rules and Administration","Republican",0,0.429140740130053,0.3597,1.4565,1.1328,0.121973550356053,0.493896236012208,0.38413021363174,"dom"
"Commerce",118,"Committee on Science, Space, and Technology","Democratic",0,0.25308975479462,2.6356,5.072,4.5425,0.21514926408764,0.41403743642909,0.37081329948327,"dom"
"Commerce",118,"Committee on Science, Space, and Technology","Republican",0,0.336268262020303,3.5384,6.0016,6.2479,0.224121004060071,0.380139220542314,0.395739775397615,"prof"
"Commerce",118,"Committee on Small Business and Entrepreneurship","Democratic",0,0.442453359604843,0.2719,0.788,0.7815,0.147659389594873,0.427935266644944,0.424405343760182,"dom"
"Commerce",118,"Committee on Small Business and Entrepreneurship","Republican",0,0.194086196369891,0.2946,1.5015,0.5497,0.125586153977321,0.640080143234717,0.234333702787961,"dom"
"Commerce",118,"Committee on Transportation and Infrastructure","Democratic",1,0.318424113408027,7.9487,13.836,14.518,0.218956165794831,0.381128676379443,0.399915157825726,"prof"
"Commerce",118,"Committee on Transportation and Infrastructure","Republican",0,0.285478633044062,11.5666,13.4091,17.7549,0.270686580576917,0.313805563226353,0.41550785619673,"prof"
"Commerce",118,"Committee on Veterans' Affairs","Democratic",0,0.295022224225202,2.1565,3.7261,3.7027,0.224979917164825,0.388730660490543,0.386289422344632,"dom"
"Commerce",118,"Committee on Veterans' Affairs","Republican",1,0.346101502641781,4.1269,7.9701,7.6383,0.209112605331563,0.403849954143084,0.387037440525353,"dom"
"Commerce",118,"Committee on Ways and Means","Democratic",1,0.372389361182197,4.3153,8.381,7.5244,0.213410020424614,0.414476254531248,0.372113725044138,"dom"
"Commerce",118,"Committee on Ways and Means","Republican",0,0.433766699155669,5.8712,10.8049,10.3337,0.217372953520574,0.400036283126865,0.382590763352561,"dom"
"Commerce",118,"Committee on the Budget","Democratic",0,0.335469434967727,0.4146,1.3212,0.8329,0.161404601549422,0.51434577802001,0.324249620430568,"dom"
"Commerce",118,"Committee on the Budget","Republican",0,0.19830668717713,2.3374,2.9076,2.8885,0.28737935698039,0.357484477777095,0.355136165242516,"dom"
"Commerce",118,"Committee on the Judiciary","Democratic",0,0.323635652582082,4.2661,6.8555,7.5034,0.229052348993289,0.368080536912752,0.40286711409396,"prof"
"Commerce",118,"Committee on the Judiciary","Republican",0,0.349098734007127,1.8447,4.2278,3.5451,0.191804608218267,0.439589918482782,0.368605473298952,"dom"
"Commerce",118,"Joint Committee on Printing","Democratic",0,0.310069582184754,0.6266,2.8556,1.662,0.121807083705921,0.555110610007387,0.323082306286692,"dom"
"Commerce",118,"Joint Committee on Printing","Republican",0,0.38607515238727,0.2937,1.3956,0.9582,0.110934844192635,0.5271388101983,0.361926345609065,"dom"
"Commerce",118,"Joint Committee on Taxation","Democratic",0,0.190998424239455,0.2816,1.4521,0.5389,0.123910939012585,0.638959781747778,0.237129279239637,"dom"
"Commerce",118,"Joint Committee on the Library","Democratic",1,0.46407280793988,0.1681,0.7617,0.7382,0.100779376498801,0.456654676258993,0.442565947242206,"dom"
"Commerce",118,"Joint Economic Committee","Democratic",0,0.340103791636062,2.6426,3.0469,4.343,0.263403937204087,0.303702965362572,0.432893097433342,"prof"
"Commerce",118,"Joint Economic Committee","Republican",0,0.342746431947916,1.3155,5.7506,3.632,0.122965760275189,0.537534702423795,0.339499537301016,"dom"
"Commerce",118,"Permanent Select Committee on Intelligence","Democratic",0,0.409014096063927,1.3705,4.4186,3.7249,0.14405087239857,0.464431364305234,0.391517763296195,"dom"
"Commerce",118,"Permanent Select Committee on Intelligence","Republican",0,0.444773378665455,0.7255,2.1592,1.9525,0.149983461506657,0.446373935334491,0.403642603158852,"dom"
"Commerce",118,"Select Committee on Ethics","Democratic",1,0.44494978520925,0.3172,1.161,1.0127,0.127343530450841,0.4660965915934,0.406559877955759,"dom"
"Commerce",118,"Select Committee on Ethics","Republican",0,0.257710499254554,0.6471,0.5364,0.8125,0.324198396793587,0.2687374749499,0.407064128256513,"prof"
"Commerce",118,"Select Committee on Intelligence","Democratic",1,0.459553019007974,0.6218,1.8127,1.7988,0.146883046323199,0.428200222048992,0.424916731627808,"dom"
"Commerce",118,"Select Committee on Intelligence","Republican",0,0.378285080268536,0.6539,2.4118,1.6469,0.138755676272122,0.511776938420405,0.349467385307474,"dom"
"Commerce",118,"Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party","Democratic",0,0.138232729041995,0.248,1.7012,0.4581,0.103019980891455,0.706683836663482,0.190296182445063,"dom"
"Commerce",118,"Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party","Republican",0,0.275736092008264,0.3272,1.6588,0.88,0.114166085136078,0.578785764131193,0.307048150732729,"dom"
"Commerce",118,"Select Subcommittee on the Coronavirus Pandemic","Republican",0,0.243445608353536,0.8981,0.743,1.223,0.313571453510701,0.259418316399567,0.427010230089732,"prof"
"Commerce",118,"Select Subcommittee on the Weaponization of the Federal Government","Democratic",0,0.16847226502129,1.1154,0.7415,1.428,0.339553715486012,0.2257298547901,0.434716429723888,"prof"
"Commerce",118,"Special Committee on Aging","Democratic",0,0.228827030884049,1.0303,0.7522,1.4263,0.321085764148591,0.234417850909998,0.444496384941411,"prof"
"Commerce",118,"Special Committee on Aging","Republican",0,0.519158210892527,0.3283,1.1195,1.1146,0.12812207305651,0.436895098345301,0.434982828598189,"dom"
"Commerce",118,NA,"Democratic",0,0.162632333887828,2.553,2.0226,3.0645,0.334157929870028,0.264734754780697,0.401107315349276,"prof"
"Commerce",118,NA,"Republican",0,0.381409485658062,3.1668,9.1375,7.4912,0.159975752064863,0.461594806900558,0.378429441034579,"dom"
"Congressional Political Operations",115,"Committee on Agriculture","Democratic",0,0.617962459095218,1.5789,4.6505,3.991,0.154485147352354,0.455021329889241,0.390493522758405,"dom"
"Congressional Political Operations",115,"Committee on Agriculture","Republican",0,0.580179548932515,5.3437,8.2077,10.3329,0.223732744941238,0.343644151178808,0.432623103879955,"prof"
"Congressional Political Operations",115,"Committee on Agriculture, Nutrition, and Forestry","Democratic",0,0.667346262952227,0.7578,2.725,1.9186,0.140296960047395,0.504498833635724,0.355204206316881,"dom"
"Congressional Political Operations",115,"Committee on Agriculture, Nutrition, and Forestry","Republican",0,0.638004757015276,1.6205,5.1293,3.7378,0.154515809146039,0.489082344864411,0.35640184598955,"dom"
"Congressional Political Operations",115,"Committee on Appropriations","Democratic",1,0.562774424343781,9.6315,15.7849,18.7107,0.218267232607627,0.357714420390191,0.424018347002182,"prof"
"Congressional Political Operations",115,"Committee on Appropriations","Republican",1,0.559487014884521,9.9198,14.9597,19.0368,0.225879684763971,0.340641174233713,0.433479141002316,"prof"
"Congressional Political Operations",115,"Committee on Armed Services","Democratic",1,0.624720081241997,6.6867,12.6795,12.9915,0.206649421930483,0.391854179994252,0.401496398075265,"prof"
"Congressional Political Operations",115,"Committee on Armed Services","Independent",0,0.508288595042006,0.692,0.7037,1.0361,0.28456287523645,0.289374126161691,0.426062998601859,"prof"
"Congressional Political Operations",115,"Committee on Armed Services","Republican",2,0.555723843550069,9.6853,12.6243,16.7646,0.247869438145887,0.323085309488102,0.429045252366011,"prof"
"Congressional Political Operations",115,"Committee on Banking, Housing, and Urban Affairs","Democratic",0,0.703302943764854,0.3697,1.5343,0.9242,0.130719185347571,0.542500530372675,0.326780284279754,"dom"
"Congressional Political Operations",115,"Committee on Banking, Housing, and Urban Affairs","Republican",0,0.612934648378372,0.9048,2.1986,2.2176,0.170043224957715,0.413193008832926,0.416763766209359,"prof"
"Congressional Political Operations",115,"Committee on Commerce, Science, and Transportation","Democratic",0,0.588908587100001,0.8629,2.1858,2.021,0.170207310097244,0.431149772175868,0.398642917726887,"dom"
