"issue","congress","committee_el","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Alliance and Collective Security",115,"Committee on Banking, Housing, and Urban Affairs",0,0.123957514983796,1.4579,2.4636,1.8438,0.252874958805266,0.42731514405148,0.319809897143254,"dom"
"Alliance and Collective Security",115,"Committee on Commerce, Science, and Transportation",0,0.111722412000112,2.1774,2.8038,2.0852,0.308134269217706,0.396779123740518,0.295086607041775,"dom"
"Alliance and Collective Security",115,"Committee on Education and the Workforce",0,0.127106262426296,5.6151,7.6565,7.0581,0.276201813110867,0.376616477370547,0.347181709518586,"dom"
"Alliance and Collective Security",115,"Committee on Energy and Commerce",0,0.11353429552095,15.0292,19.3976,17.0051,0.292215531605871,0.377151145495305,0.330633322898823,"dom"
"Alliance and Collective Security",115,"Committee on Energy and Natural Resources",0,0.0805923397299128,1.1602,1.8282,1.2616,0.272988235294118,0.430164705882353,0.296847058823529,"dom"
"Alliance and Collective Security",115,"Committee on Environment and Public Works",0,0.122840628121021,1.4927,2.2115,1.5343,0.284947981292355,0.422162832872005,0.29288918583564,"dom"
"Alliance and Collective Security",115,"Committee on Ethics",0,0.106453457405323,0.5653,0.7107,0.4611,0.325427436532151,0.409130159461171,0.265442404006678,"dom"
"Alliance and Collective Security",115,"Committee on Finance",0,0.0966695389769807,0.5174,0.8331,0.5905,0.266563626996394,0.429211746522411,0.304224626481195,"dom"
"Alliance and Collective Security",115,"Committee on Financial Services",0,0.130707373210905,12.3536,19.7614,16.0593,0.256435485310632,0.410206271808827,0.33335824288054,"dom"
"Alliance and Collective Security",115,"Committee on Foreign Affairs",0,0.20332768569691,7.9177,20.7728,20.7656,0.160095519056294,0.420025032301374,0.419879448642331,"dom"
"Alliance and Collective Security",115,"Committee on Foreign Relations",0,0.267025254601824,1.0204,2.6543,2.5516,0.163885453640204,0.426304546841623,0.409809999518173,"dom"
"Alliance and Collective Security",115,"Committee on Health, Education, Labor, and Pensions",0,0.0919362977115907,1.0589,1.6218,1.1241,0.278306349873844,0.426251051303616,0.29544259882254,"dom"
"Alliance and Collective Security",115,"Committee on Homeland Security",0,0.120881628845145,4.3177,6.0477,5.2868,0.275852595801229,0.386380189366351,0.33776721483242,"dom"
"Alliance and Collective Security",115,"Committee on Homeland Security and Governmental Affairs",1,0.160783884274251,0.384,1.1118,0.7005,0.174839502800164,0.5062149979511,0.318945499248737,"dom"
"Alliance and Collective Security",115,"Committee on House Administration",0,0.1880433605836,0.7112,1.9879,1.4303,0.172228410907154,0.481401656414976,0.346369932677871,"dom"
"Alliance and Collective Security",115,"Committee on Indian Affairs",0,0.146812316075305,3.0194,6.301,4.4188,0.219765342960289,0.458614766507511,0.3216198905322,"dom"
"Alliance and Collective Security",115,"Committee on Natural Resources",0,0.133678264251254,3.8717,5.9127,4.8193,0.265117744133336,0.404876846278683,0.330005409587981,"dom"
"Alliance and Collective Security",115,"Committee on Oversight and Accountability",0,0.133250812955615,7.0854,9.7678,8.1618,0.283246052368579,0.390477713371977,0.326276234259444,"dom"
"Alliance and Collective Security",115,"Committee on Rules",0,0.201032744300416,0.3523,0.8759,0.8557,0.169058016219588,0.420317673592783,0.410624310187629,"dom"
"Alliance and Collective Security",115,"Committee on Rules and Administration",0,0.149840718649802,0.4024,0.9646,0.6137,0.203160498813551,0.486999545615187,0.309839955571263,"dom"
"Alliance and Collective Security",115,"Committee on Science, Space, and Technology",0,0.152502218656229,1.2573,2.4302,1.7739,0.230215695609184,0.444977478302267,0.324806826088549,"dom"
"Alliance and Collective Security",115,"Committee on Small Business",0,0.110404956349639,1.5623,2.1077,1.8582,0.282605549726855,0.381263340689555,0.33613110958359,"dom"
"Alliance and Collective Security",115,"Committee on Small Business and Entrepreneurship",0,0.109929211758196,1.0976,1.3971,1.003,0.313806215513051,0.399433913714727,0.286759870772222,"dom"
"Alliance and Collective Security",115,"Committee on Transportation and Infrastructure",0,0.144413742914595,1.5393,4.1422,2.5913,0.186067595010154,0.500701092737646,0.3132313122522,"dom"
"Alliance and Collective Security",115,"Committee on Veterans' Affairs",0,0.148893208674015,0.3453,1.0481,0.5211,0.18036040741708,0.54745364324889,0.27218594933403,"dom"
"Alliance and Collective Security",115,"Committee on Ways and Means",0,0.162583170254122,8.4288,10.1946,10.4377,0.290037197490804,0.350798834180399,0.359163968328797,"prof"
"Alliance and Collective Security",115,"Committee on the Budget",0,0.108205703990148,7.4802,9.3386,9.4923,0.28429826195028,0.354930048534649,0.360771689515072,"prof"
"Alliance and Collective Security",115,"Committee on the Judiciary",0,0.164728445675156,1.8496,4.2852,3.0924,0.20045084099185,0.464409571701058,0.335139587307092,"dom"
"Alliance and Collective Security",115,"Permanent Select Committee on Intelligence",1,0.135187956112763,6.9948,13.2417,9.9501,0.231718709626126,0.438661525312556,0.329619765061319,"dom"
"Alliance and Collective Security",115,"Select Committee on Intelligence",0,0.126890833238248,4.6795,7.2002,5.5303,0.268782309017806,0.413566915565767,0.317650775416427,"dom"
"Alliance and Collective Security",115,"Special Committee on Aging",0,0.12811206458133,4.0867,6.5645,4.3911,0.271680527578894,0.436402677781988,0.291916794639118,"dom"
"Alliance and Collective Security",115,NA,4,0.138544958694913,56.1399,97.8753,74.6685,0.245491480153592,0.427994212092948,0.32651430775346,"dom"
"Alliance and Collective Security",116,"Commission on Security and Cooperation in Europe",1,0.0908419578314905,3.5326,4.4678,4.0175,0.293944865575517,0.371762121502093,0.334293012922391,"dom"
"Alliance and Collective Security",116,"Committee on Agriculture",1,0.095981360927057,16.9643,22.6103,20.9826,0.280136796285165,0.373370961669298,0.346492242045537,"dom"
"Alliance and Collective Security",116,"Committee on Agriculture, Nutrition, and Forestry",1,0.088284573160832,3.4264,6.6344,4.2724,0.239053386543131,0.462869422041135,0.298077191415734,"dom"
"Alliance and Collective Security",116,"Committee on Appropriations",1,0.0849031350540235,23.9861,35.6478,29.0755,0.270389609218414,0.401849183964721,0.327761206816865,"dom"
"Alliance and Collective Security",116,"Committee on Armed Services",1,0.0865410428218146,22.033,43.553,34.8544,0.219363921290636,0.43362033604008,0.347015742669284,"dom"
"Alliance and Collective Security",116,"Committee on Banking, Housing, and Urban Affairs",0,0.134533595539979,1.2636,2.6297,1.9602,0.215870846502093,0.449252583924148,0.334876569573759,"dom"
"Alliance and Collective Security",116,"Committee on Commerce, Science, and Transportation",0,0.0848208009966167,1.2497,2.7049,1.5628,0.226501613078624,0.490249030340378,0.283249356580998,"dom"
"Alliance and Collective Security",116,"Committee on Education and the Workforce",0,0.116185311619629,6.5891,12.2216,9.1098,0.235995057395104,0.43772855070647,0.326276391898426,"dom"
"Alliance and Collective Security",116,"Committee on Energy and Commerce",0,0.0979728060451028,21.7916,28.4525,26.798,0.282853141334413,0.369311064989142,0.347835793676445,"dom"
"Alliance and Collective Security",116,"Committee on Energy and Natural Resources",0,0.076295330452096,1.6232,1.441,1.8139,0.332752506098686,0.295401898280068,0.371845595621246,"prof"
"Alliance and Collective Security",116,"Committee on Environment and Public Works",0,0.0932079375226244,1.6389,1.9996,1.9223,0.294723780750971,0.359588548410301,0.345687670838728,"dom"
"Alliance and Collective Security",116,"Committee on Ethics",0,0.075355153468954,0.5304,0.5877,0.4472,0.338848782980898,0.375455184309717,0.285696032709385,"dom"
"Alliance and Collective Security",116,"Committee on Finance",0,0.04583476279249,1.0905,0.5694,1.1813,0.38381669717021,0.200408278192313,0.415775024637477,"prof"
"Alliance and Collective Security",116,"Committee on Financial Services",0,0.0869192047395378,23.111,35.4034,27.6723,0.268150422280932,0.410775676525496,0.321073901193572,"dom"
"Alliance and Collective Security",116,"Committee on Foreign Affairs",0,0.159746547898203,9.1961,26.9871,24.3408,0.15194137862666,0.445890886259996,0.402167735113343,"dom"
"Alliance and Collective Security",116,"Committee on Foreign Relations",0,0.175766045020998,1.4901,6.01,4.6209,0.122935401369524,0.495833677089349,0.381230921541127,"dom"
"Alliance and Collective Security",116,"Committee on Health, Education, Labor, and Pensions",0,0.0812530893309854,0.8708,2.0748,1.1086,0.214789600907701,0.511765576439248,0.273444822653051,"dom"
"Alliance and Collective Security",116,"Committee on Homeland Security",0,0.0999406992493386,5.7706,8.0561,7.9926,0.264472279129028,0.369218994193214,0.366308726677758,"dom"
"Alliance and Collective Security",116,"Committee on Homeland Security and Governmental Affairs",0,0.104318881145513,1.1935,1.5213,1.6295,0.274727804249246,0.350182998411712,0.375089197339042,"prof"
"Alliance and Collective Security",116,"Committee on House Administration",0,0.093420564670566,2.4431,4.1317,3.0584,0.253612506747498,0.428902130133289,0.317485363119213,"dom"
"Alliance and Collective Security",116,"Committee on Indian Affairs",0,0.0908945118458466,4.8742,7.3919,6.7532,0.256276519114794,0.388652579222159,0.355070901663048,"dom"
"Alliance and Collective Security",116,"Committee on Natural Resources",0,0.113632632757728,6.7321,11.3855,9.234,0.246131853346788,0.416264496409716,0.337603650243496,"dom"
"Alliance and Collective Security",116,"Committee on Oversight and Accountability",0,0.0908036478752322,9.7922,14.4955,12.6725,0.264939042537649,0.392192141817414,0.342868815644937,"dom"
"Alliance and Collective Security",116,"Committee on Rules",0,0.0836676332761433,1.4792,1.4287,1.9609,0.303812027604338,0.293439861978311,0.402748110417351,"prof"
"Alliance and Collective Security",116,"Committee on Rules and Administration",0,0.0653125195592666,0.8187,0.7259,1.0203,0.319193730749737,0.283012982962299,0.397793286287964,"prof"
"Alliance and Collective Security",116,"Committee on Science, Space, and Technology",0,0.160671271456124,0.739,2.1104,1.7895,0.159305007652676,0.45493543728039,0.385759555066934,"dom"
"Alliance and Collective Security",116,"Committee on Small Business",0,0.0616283338748942,1.4716,1.5584,1.7258,0.309432692712057,0.327684091004668,0.362883216283275,"prof"
"Alliance and Collective Security",116,"Committee on Small Business and Entrepreneurship",0,0.0958748447952389,0.4529,0.5962,0.5501,0.283204102051026,0.372811405702851,0.343984492246123,"dom"
"Alliance and Collective Security",116,"Committee on Transportation and Infrastructure",0,0.0982495043942448,7.841,11.6724,10.3126,0.262891437001274,0.391349829008248,0.345758733990478,"dom"
"Alliance and Collective Security",116,"Committee on Veterans' Affairs",0,0.0820213640568986,1.6665,2.6217,1.9022,0.269207159472732,0.423510597053502,0.307282243473766,"dom"
"Alliance and Collective Security",116,"Committee on Ways and Means",1,0.101802626422557,9.6398,19.4154,13.4413,0.226837504265057,0.456870565811302,0.316291929923641,"dom"
"Alliance and Collective Security",116,"Committee on the Budget",0,0.098368567868795,9.8883,18.4306,13.3561,0.23727174565087,0.442245950809838,0.320482303539292,"dom"
"Alliance and Collective Security",116,"Committee on the Judiciary",2,0.10918853188014,2.536,4.7455,3.7221,0.230470027990839,0.431267948671344,0.338262023337817,"dom"
"Alliance and Collective Security",116,"Joint Committee on Taxation",0,0.157081641289509,0.3885,0.7412,0.6695,0.215929301911961,0.411960871498444,0.372109826589595,"dom"
"Alliance and Collective Security",116,"Joint Committee on the Library",0,0.0641078190253136,0.5324,0.9372,0.4897,0.271729699382432,0.478334098912877,0.24993620170469,"dom"
"Alliance and Collective Security",116,"Joint Economic Committee",1,0.0807050494831175,3.965,6.1007,4.6744,0.268994104517608,0.413884573374672,0.31712132210772,"dom"
"Alliance and Collective Security",116,"Permanent Select Committee on Intelligence",2,0.10512283181015,8.6115,14.7663,12.5866,0.239445117949973,0.410581019007685,0.349973863042342,"dom"
"Alliance and Collective Security",116,"Select Committee on Ethics",0,0.110740924389622,1.2426,2.2533,1.6964,0.239315910097645,0.433969531806714,0.326714558095642,"dom"
"Alliance and Collective Security",116,"Select Committee on Intelligence",0,0.0890915268910984,4.3756,6.2431,5.1297,0.277844098448096,0.396427573594778,0.325728327957126,"dom"
"Alliance and Collective Security",116,"Select Committee on the Modernization of Congress",0,0.141825396305867,0.3233,0.8672,0.7327,0.168105241264559,0.450915141430948,0.380979617304493,"dom"
"Alliance and Collective Security",116,"Special Committee on Aging",2,0.0918684082181989,4.3951,7.4441,4.9816,0.261289593836203,0.44255326738324,0.296157138780557,"dom"
"Alliance and Collective Security",116,"United States Senate Caucus on International Narcotics Control",0,0.109272835861331,1.2302,2.8706,1.8106,0.20810637074128,0.485604087018304,0.306289542240417,"dom"
"Alliance and Collective Security",116,NA,1,0.101278236866569,6.9375,12.5212,8.566,0.247549483134521,0.446791580284535,0.305658936580945,"dom"
"Alliance and Collective Security",117,"Committee on Agriculture",3,0.179608982965955,15.3824,30.8101,24.1883,0.218559607165591,0.437762855778849,0.343677537055561,"dom"
"Alliance and Collective Security",117,"Committee on Agriculture, Nutrition, and Forestry",5,0.191358126966542,6.5291,16.7882,10.5818,0.192603933437761,0.495240286615279,0.31215577994696,"dom"
"Alliance and Collective Security",117,"Committee on Appropriations",7,0.211547944335958,22.4837,56.4755,38.8979,0.190770857250009,0.479186234855601,0.330042907894391,"dom"
"Alliance and Collective Security",117,"Committee on Armed Services",14,0.196171188764491,23.6219,54.3311,40.0266,0.200220207561307,0.46051266490139,0.339267127537303,"dom"
"Alliance and Collective Security",117,"Committee on Banking, Housing, and Urban Affairs",2,0.202592565761113,2.6136,8.2081,4.6995,0.168389042084375,0.528831533644306,0.302779424271319,"dom"
"Alliance and Collective Security",117,"Committee on Commerce, Science, and Transportation",3,0.217391069348989,3.1876,9.5342,5.0448,0.179415307374512,0.536636159985591,0.283948532639897,"dom"
"Alliance and Collective Security",117,"Committee on Education and the Workforce",3,0.190549854919675,7.9835,18.9405,12.7873,0.201038495340117,0.476954922150622,0.32200658250926,"dom"
"Alliance and Collective Security",117,"Committee on Energy and Commerce",4,0.171989768288967,12.4957,33.0363,23.084,0.182110586452139,0.481466421825813,0.336422991722047,"dom"
"Alliance and Collective Security",117,"Committee on Energy and Natural Resources",0,0.157513999211267,1.5405,2.4552,2.3543,0.24259842519685,0.386645669291339,0.370755905511811,"dom"
"Alliance and Collective Security",117,"Committee on Environment and Public Works",1,0.243937927470145,1.4102,3.6084,2.2612,0.193714113025083,0.495672958048298,0.310612928926619,"dom"
"Alliance and Collective Security",117,"Committee on Ethics",0,0.176793592792102,0.3257,1.2138,0.501,0.159617740749816,0.594854202401372,0.245528056848812,"dom"
"Alliance and Collective Security",117,"Committee on Finance",2,0.220878479474734,2.0588,5.5136,3.4211,0.187274298449083,0.501532723882294,0.311192977668622,"dom"
"Alliance and Collective Security",117,"Committee on Financial Services",4,0.192574427074579,15.4255,29.8247,23.9868,0.222792726432399,0.430762453601398,0.346444819966203,"dom"
"Alliance and Collective Security",117,"Committee on Foreign Affairs",6,0.35290523045985,9.5927,39.1917,32.3945,0.118167405569674,0.482781855876342,0.399050738553984,"dom"
"Alliance and Collective Security",117,"Committee on Foreign Relations",3,0.375353614844593,1.1212,5.0329,4.0714,0.109647450002445,0.4921910909002,0.398161459097355,"dom"
"Alliance and Collective Security",117,"Committee on Health, Education, Labor, and Pensions",0,0.253169199699911,0.6353,2.494,1.5679,0.135250787703313,0.530954611257771,0.333794601038917,"dom"
